effect_type,effect_label,feature,feature_label,feature_family,mean_chatgpt_raw,mean_xai_raw,mean_chatgpt_standardized,mean_xai_standardized,abs_standardized_model_gap,n_pairs,mean_chatgpt,mean_xai,mean_difference_xai_minus_chatgpt,median_difference_xai_minus_chatgpt,sd_difference,se_difference,ci95_low,ci95_high,bootstrap_ci95_low,bootstrap_ci95_high,paired_t_statistic,paired_t_p_value,cohens_dz,wilcoxon_statistic,wilcoxon_p_value,holm_adjusted_p_all_features,bh_fdr_p_all_features
filmstock_cinestill_minus_portra,CineStill minus Portra,halation_background_red_excess_mean,halation_background_red_excess_mean,film_response,-0.0015340511430016097,0.0006019529783871905,-0.033821346924413444,0.013271304941230177,0.04709265186564362,72,-0.0015340511430016097,0.0006019529783871905,0.0021360041213888004,0.013534210156649351,0.0454080525230833,0.005351390309924521,-0.008534365095838546,0.012806373338616147,-0.008551991197631044,0.01246318160777567,0.3991493794476987,0.6909812061043027,0.04704020548564502,1228.0,0.6293757739721333,1.0,0.8825851650022207
filmstock_cinestill_minus_portra,CineStill minus Portra,rgb_cov_g_b,rgb_cov_g_b,color,-0.0074594387186177735,-0.0065713633840310355,-0.39205011888488617,-0.34537501990800473,0.04667509897688136,72,-0.0074594387186177735,-0.0065713633840310355,0.0008880753345867396,0.0019316320288254273,0.02684145350435658,0.003163295631638993,-0.005419357010654869,0.007195507679828348,-0.005311074956504256,0.006843059340160427,0.2807437046680973,0.779723453392095,0.03308596289104083,1241.0,0.6820600540461605,1.0,0.9153755503245248
filmstock_cinestill_minus_portra,CineStill minus Portra,color_spatial_range_rgb_b,color_spatial_range_rgb_b,spatial_covariance,-0.03651190528439151,-0.044457807723018855,-0.21440871046454804,-0.26106940050724214,0.0466606900426941,72,-0.03651190528439151,-0.044457807723018855,-0.00794590243862735,-0.001926235854625702,0.24511010112279785,0.02888650244020846,-0.06554395239953749,0.049652147522282794,-0.06525702689670854,0.04879086918404532,-0.2750731922313682,0.7840589090461425,-0.03241768659157187,1303.0,0.9507789413270478,1.0,0.91551788780837
filmstock_cinestill_minus_portra,CineStill minus Portra,hue_red_orange_highlight_share,Red-orange highlight share,color,-0.0874081535104198,-0.0717057731502279,-0.25884446818436185,-0.21234452361022182,0.04649994457414001,72,-0.0874081535104198,-0.0717057731502279,0.01570238036019192,0.039369847836127916,0.47700397251659243,0.05621545726990068,-0.0963880578335357,0.12779281855391955,-0.09812134144329936,0.12237474076510031,0.27932496012265673,0.7808075207041674,0.03291876224289876,1215.0,0.5785132859693987,1.0,0.9153755503245248
scan_pushed_minus_clean,Pushed scan minus clean scan,highlight_lab_a,highlight_lab_a,color,0.44351622229442,0.6755252964794636,0.08785663542482952,0.13381557812252498,0.04595894269769545,72,0.44351622229442,0.6755252964794636,0.23200907418504357,0.24192917346954346,5.55090629430654,0.6541805804058741,-1.0723899554886511,1.5364081038587383,-1.006844137231302,1.497115504638187,0.3546560095701678,0.7238985743382265,0.04179661155927112,1266.0,0.7876516738330346,1.0,0.8931544750917547
scan_pushed_minus_clean,Pushed scan minus clean scan,rgb_sd_r,rgb_sd_r,color,-0.006908281188872125,-0.005553507349557347,-0.23364566083427274,-0.18782572092250935,0.04581993991176341,72,-0.006908281188872125,-0.005553507349557347,0.0013547738393147786,0.005191244184970856,0.060928205043516925,0.007180457825299204,-0.012962652419535793,0.01567220009816535,-0.01258714600569672,0.015708645826412567,0.18867513357455398,0.8508857113531775,0.022235577731974127,1292.0,0.9017450195398589,1.0,0.9419341033672828
scan_pushed_minus_clean,Pushed scan minus clean scan,halation_ring_red_excess_p95,halation_ring_red_excess_p95,film_response,0.012578979651961062,0.019599671915380493,0.07885798431930284,0.1228709055368889,0.04401292121758605,72,0.012578979651961062,0.019599671915380493,0.00702069226341943,-0.011764705181121826,0.15581695506282778,0.018363204258127513,-0.029594497079468474,0.04363588160630733,-0.028263759316824788,0.04222235038695443,0.3823239215079845,0.7033631721197703,0.045057306251354866,1309.5,0.9798531479276459,1.0,0.886263660650698
lighting_warm_minus_cool,Warm practical minus cool ambient,gradient_mag_p95,gradient_mag_p95,structure,-0.05018926370475027,-0.044252443230814405,-0.36586332807474736,-0.32258584726621947,0.04327748080852787,72,-0.05018926370475027,-0.044252443230814405,0.005936820473935869,0.02583332359790802,0.2507537294539129,0.029551610417446455,-0.05298741712708918,0.06486105807496093,-0.05504790483456518,0.0626666527137988,0.20089668177375997,0.8413537606496573,0.02367590100001692,1260.0,0.761865895509709,1.0,0.9419341033672828
filmstock_cinestill_minus_portra,CineStill minus Portra,local_lab_cov_l_b_abs_mean,Local L-b covariance,color,1.7405716564623508,0.5139487050966355,0.06097858938320787,0.018005502350771523,0.042973087032436366,72,1.7405716564623508,0.5139487050966355,-1.2266229513657148,0.005841294582396017,33.917724839037795,3.9972422060171713,-9.19689753772627,6.743651634994841,-9.194366539825719,6.68942741425268,-0.3068673070446524,0.7598425730176868,-0.03616465895595468,1274.0,0.8223933667058712,1.0,0.9121051327550278
scan_pushed_minus_clean,Pushed scan minus clean scan,local_lab_cov_l_a_abs_mean,Local L-a covariance,color,1.9337341381914435,2.4519493380661137,0.16034721085792267,0.20331814480533683,0.04297093394741413,72,1.9337341381914435,2.4519493380661137,0.5182151998746704,-0.01720638246322892,14.47568296318225,1.7059755975954576,-2.88340352865727,3.9198339284066104,-2.828554221219618,3.761987067908867,0.3037647200845578,0.7621955683826531,0.03579901557617071,1253.0,0.7321151256441065,1.0,0.9121051327550278
scan_pushed_minus_clean,Pushed scan minus clean scan,hue_warm_share,Warm hue share,color,-0.02985549960274702,-0.040670587569540305,-0.11850513587196332,-0.1614333563347068,0.042928220462743465,72,-0.02985549960274702,-0.040670587569540305,-0.010815087966793285,-0.012729848885449827,0.2366548243734567,0.027890038519163784,-0.06642624530103894,0.044796069367452375,-0.0677904704129473,0.041805446942586956,-0.38777601398298644,0.6993419390591848,-0.04569984151147653,1217.0,0.5862114697574744,1.0,0.886263660650698
filmstock_cinestill_minus_portra,CineStill minus Portra,local_lab_cov_a_b_abs_mean,Local a-b covariance,color,5.814635899174858,5.0780603210113675,0.33828901343966766,0.2954358700990777,0.0428531433405899,72,5.814635899174858,5.0780603210113675,-0.7365755781634917,0.19770294186208925,18.78641123335697,2.2139997962109743,-5.15116578822993,3.678014631902947,-5.230292388320496,3.556153624515247,-0.33268999365946766,0.7403486279320088,-0.039207891758253184,1269.0,0.8006343602317088,1.0,0.9022998902921358
filmstock_cinestill_minus_portra,CineStill minus Portra,luma_skewness,Luma skewness,tone_texture,0.38544851445760453,0.4101001747410864,0.6696223004345148,0.7124485167757142,0.04282621634119938,72,0.38544851445760453,0.4101001747410864,0.024651660283481862,0.0395238733251248,0.7905748919676723,0.09317014452436055,-0.16112433147208527,0.210427652039049,-0.15640493905991137,0.2118136043042129,0.2645875501141502,0.7920937902762462,0.03118194181720851,1233.0,0.6494350477213007,1.0,0.917310751470601
lighting_warm_minus_cool,Warm practical minus cool ambient,lower_tail_luma_width_p10_p01,lower_tail_luma_width_p10_p01,other,-0.009406035132188763,-0.00998559911143578,-0.682739013824709,-0.7248067856412655,0.04206777181655667,72,-0.009406035132188763,-0.00998559911143578,-0.0005795639792470158,0.00044823717325925827,0.02413453843960034,0.002844282631908133,-0.006250902469418738,0.0050917745109247065,-0.006093350132141495,0.0048658615280752805,-0.20376455305294536,0.8391204028484532,-0.024013882871530615,1307.0,0.9686656735478321,1.0,0.9419341033672828
filmstock_cinestill_minus_portra,CineStill minus Portra,shadow_warmth_rgb_r_minus_b,Shadow warmth,color,-0.0003372140409838822,-0.0018360312096774578,-0.008966745622973135,-0.04882129096695661,0.03985454534398349,72,-0.0003372140409838822,-0.0018360312096774578,-0.0014988171686935755,0.003723379224538803,0.05060693225268267,0.00596408416182002,-0.013390863228427741,0.01039322889104059,-0.013325869060160282,0.009982126300908703,-0.2513071794473456,0.8023025543101103,-0.02961683512468044,1310.0,0.9820915695312028,1.0,0.9220962559359814
filmstock_cinestill_minus_portra,CineStill minus Portra,rgb_sd_g,rgb_sd_g,color,-0.01593869034614828,-0.014459566109710269,-0.42937414846488636,-0.3895278564734103,0.03984629199147611,72,-0.01593869034614828,-0.014459566109710269,0.0014791242364380094,0.0024536922574043274,0.06404462929136596,0.0075477319450839115,-0.01357062581773862,0.01652887429061464,-0.013159654449878468,0.016380927292630056,0.1959693649959856,0.8451939498559392,0.023095211148913844,1251.0,0.723686128044988,1.0,0.9419341033672828
filmstock_cinestill_minus_portra,CineStill minus Portra,dynamic_range_p95_p05,Dynamic range,tone_texture,-0.05072817060863599,-0.046225969149317175,-0.43377092979321474,-0.3952731071890497,0.038497822604165115,72,-0.05072817060863599,-0.046225969149317175,0.004502201459318813,0.012559597380459309,0.2036943888239114,0.02400561393783951,-0.04336363324309879,0.05236803616173641,-0.04430550077215432,0.051246001789857255,0.18754785738772942,0.851766052446654,0.02210272695931183,1243.0,0.6903130727600566,1.0,0.9419341033672828
lighting_warm_minus_cool,Warm practical minus cool ambient,center_luma_mean,center_luma_mean,other,-0.02688886473576228,-0.02370634778506226,-0.30296698858376275,-0.2671083688113936,0.03585861977236912,72,-0.02688886473576228,-0.02370634778506226,0.003182516950700018,0.004788767546415329,0.11147577815734991,0.013137546445518223,-0.023013006654104915,0.029378040555504952,-0.02230337775674545,0.028076976123783303,0.24224591432639317,0.809287995673118,0.02854895478915467,1264.0,0.7790289722089023,1.0,0.9245999851847817
filmstock_cinestill_minus_portra,CineStill minus Portra,upper_tail_luma_width_p99_p90,upper_tail_luma_width_p99_p90,other,0.04417949914932251,0.047659833191169634,0.45085547794239667,0.48637257745800405,0.035517099515607366,72,0.04417949914932251,0.047659833191169634,0.003480334041847123,-0.02586689591407776,0.15650372367654153,0.018444140715438026,-0.033296238013311996,0.040256906097006245,-0.03164441804918978,0.0393095067081352,0.18869591679779535,0.8508694825698531,0.022238027058322275,1243.0,0.6903130727600566,1.0,0.9419341033672828
scan_pushed_minus_clean,Pushed scan minus clean scan,warmth_rgb_mean_r_minus_b,"Warmth, red minus blue",other,-0.00634417279313008,-0.008456687960359786,-0.10629749999499155,-0.14169298626251303,0.03539548626752149,72,-0.00634417279313008,-0.008456687960359786,-0.0021125151672297055,-0.012528583407402039,0.05947211494785652,0.0070088559618558645,-0.01608777702855748,0.011862746694098068,-0.015414963983413245,0.012260073451842688,-0.30140656031834556,0.7639854958119037,-0.03552110378253572,1204.0,0.537045912618832,1.0,0.9121051327550278
