group_type,group,n,point_index,PC1,PC2
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,34,-0.11221978324469206,-0.843946578932887
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,35,-0.15529389568679686,-0.7909034841217797
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,36,-0.1951139065262486,-0.7359935027716895
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,37,-0.2316176415430411,-0.6793023703002885
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,38,-0.2647481044882001,-0.6209186031812881
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,39,-0.29445356607665896,-0.5609333607364744
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,40,-0.32068764475639777,-0.49944030280124835
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,41,-0.34340937912773106,-0.4365354434859103
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,42,-0.3625832918996694,-0.3723170012610248
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,43,-0.3781794452835008,-0.3068852456009386
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,44,-0.3901734877370908,-0.24034234042489783
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,45,-0.3985466919869267,-0.17279218458021678
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,46,-0.40328598426853124,-0.10434024961656124
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,47,-0.4043839647395948,-0.03509341510464242
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,48,-0.4018389190339502,0.03484019824354273
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,49,-0.39565482093835125,0.1053513973923706
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,50,-0.3858413261878775,0.1763300874745534
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,51,-0.3724137573896502,0.24766544369120516
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,52,-0.3553930800984,0.31924608435160956
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,53,-0.33480587008123996,0.39096024478251035
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,54,-0.3106842718227638,0.46269595183537593
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,55,-0.28306594833524623,0.5343411987191848
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,56,-0.25199402235232005,0.6057841198857318
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,57,-0.2175170089979488,0.6769131656943981
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,58,-0.17968874003581603,0.7476172765836819
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,59,-0.1385682798174226,0.8177860564775103
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,60,-0.09421983306010584,0.8873099451556157
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,61,-0.046712644598999375,0.9560803893188099
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,62,0.00387910873055608,1.0239900120820737
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,63,0.057476433911340497,1.0909327806308213
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,64,0.11399564508246773,1.156804171778547
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,65,0.17334849420492948,1.2215013351673794
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,66,0.23544230885042805,1.2849232538567024
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,67,0.3001801368983732,1.3469709020491165
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,68,0.3674608979151117,1.4075473997074697
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,69,0.4371795409790218,1.4665581638215297
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,70,0.5092272087050607,1.523911056088133
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,71,0.5834914072126476,1.5795165267742035
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,72,0.6598561817715027,1.6332877545380304
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,73,0.7382022978511982,1.6851407819904902
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,74,0.818407427291717,1.7349946467845399
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,75,0.9003463393043609,1.7827715080283144
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,76,0.9838910960047574,1.828396767824436
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,77,1.068911252172676,1.8717991877457767
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,78,1.155274058926763,1.9129110000658076
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,79,1.242844670996151,1.9516680135698556
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,80,1.3314863572653528,1.9880097137820696
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,81,1.4210607142636609,2.0218793574515876
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,82,1.5114278822657368,2.053224061150387
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,83,1.6024467636659754,2.0819948838444846
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,84,1.6939752432856598,2.1081469033095437
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,85,1.7858704102689504,2.131639286271602
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,86,1.8779887812212135,2.1524353521633777
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,87,1.9701865242413166,2.1705026303966224
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,88,2.0623196834980657,2.1858129110610904
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,89,2.154244404000144,2.198342288970963
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,90,2.2458171562086093,2.208071200989961
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,91,2.3368949601412274,2.2149844565768584
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,92,2.4273356086187436,2.2190712615037085
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,93,2.5169978893045126,2.2203252347097515
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,94,2.605741805190794,2.2187444182646816
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,95,2.6934287931874716,2.214331280425723
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,96,2.7799219404718576,2.207092711783741
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,97,2.865086198261823,2.1970400145044002
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,98,2.9487885926784356,2.184188884681175
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,99,3.0308984323688843,2.168559387827763
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,100,3.111287512565518,2.150175927548169
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,101,3.189830315262367,2.1290672074333705
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,102,3.266404205196613,2.105266186244071
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,103,3.3408896213289907,2.0788100264495073
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,104,3.41317026352416,2.049740036202663
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,105,3.483133274139562,2.0181016048424922
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,106,3.5506694142392323,1.9839441320238562
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,107,3.615673234157424,1.9473209505858264
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,108,3.6780432381457535,1.9082892432787844
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,109,3.7376820428467585,1.8669099534803477
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,110,3.7944965293464508,1.823247690039519
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,111,3.848397988568448,1.7773706263976377
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,112,3.89930225978266,1.7293503941436474
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,113,3.9471298620122885,1.679261971169867
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,114,3.991806118133929,1.6271835646029167
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,115,4.033261271477039,1.573196488692572
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,116,4.071430594740697,1.5173850378492135
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,117,4.106254491057595,1.4598363550281181
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,118,4.137678587047484,1.40064029566607
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,119,4.165653817714736,1.3398892873827675
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,120,4.190136503057526,1.2776781856660666
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,121,4.211088416268962,1.2141041257663945
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,122,4.228476843423703,1.1492663710315918
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,123,4.24227463455688,1.0832661579189713
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,124,4.252460246055534,1.0162065379266112
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,125,4.259017774296415,0.948192216690674
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,126,4.2619369804776,0.879329390499982
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,127,4.261213306605168,0.8097255804831257
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,128,4.256847882609964,0.7394894647269754
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,129,4.248847524583352,0.6687307085887556
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,130,4.23722472413469,0.5975597934666064
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,131,4.221997628887168,0.5260878442959933
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,132,4.203190014142452,0.4544264560413186
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,133,4.180831245758366,0.38268751945362134
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,134,4.154956234297597,0.3109830463664594
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,135,4.125605380518992,0.23942499480272492
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,136,4.092824512296569,0.1681250941654812
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,137,4.056664813064737,0.09719467078576882
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,138,4.01718274190143,0.026744474099746063
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,139,3.974439945373965,-0.04311549627340411
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,140,3.9285031612852466,-0.11227616228282072
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,141,3.8794441144706022,-0.18062953775839768
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,142,3.827339404807976,-0.24806889701836005
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,143,3.7722703876163033,-0.314488941508759
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,144,3.714323046628844,-0.37978596421465644
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,145,3.653587859739787,-0.44385801158631993
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,146,3.5901596577337562,-0.5066050427275901
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,147,3.524137476218807,-0.5679290855978578
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,148,3.4556244009940693,-0.6277343899837846
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,149,3.3847274070935147,-0.6859275770018887
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,150,3.311557191757139,-0.7424177848985882
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,151,3.2362280015903617,-0.7971168109200446
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,152,3.1588574541815175,-0.8499392490302886
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,153,3.079566354455948,-0.9008026232626127
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,154,2.9984785060534547,-0.9496275164959993
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,155,2.91572051802361,-0.9963376944555276
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,156,2.8314216071407574,-1.0408602247431473
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,157,2.745713396147361,-1.083125590712954
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,158,2.6587297082407084,-1.1230678000131882
model_key|run_id,xai_grok_imagine_filmstock_20260503_005006_f42a60,48,159,2.57060635812388,-1.1606244876254528
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,0,2.3520705606748114,-0.5851167542515412
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,1,2.2697733598999745,-0.6190288120676766
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,2,2.1863929334203265,-0.6500848283528247
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,3,2.1020594698739634,-0.6782363128241271
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,4,2.016904645953228,-0.7034393102803642
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,5,1.9310614208071868,-0.7256544692327838
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,6,1.8446638284417007,-0.7448471033477797
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,7,1.7578467684412376,-0.7609872456054845
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,8,1.6707457953391824,-0.7740496950897129
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,9,1.583496906965527,-0.784014056336201
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,10,1.4962363321024001,-0.7908647711777035
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,11,1.4091003177789965,-0.7945911430362238
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,12,1.3222249165380155,-0.7951873536244527
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,13,1.235745774005764,-0.7926524720303303
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,14,1.1497979170976138,-0.7869904561705576
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,15,1.0645155431895028,-0.7782101466107778
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,16,0.9800318105846609,-0.7663252527620834
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,17,0.8964786306027286,-0.7513543314753963
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,18,0.8139864616158882,-0.7333207580671517
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,19,0.7326841053536024,-0.7122526898215116
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,20,0.652698505794005,-0.6881830220261118
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,21,0.5741545509559458,-0.661149336609973
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,22,0.49717487790117576,-0.6311938434637814
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,23,0.4218796812511334,-0.5983633145341536
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,24,0.3483865255173093,-0.5627090107947947
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,25,0.2768101615382199,-0.5242866022085728
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,26,0.20726234730959248,-0.4831560808054818
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,27,0.13985167348752237,-0.43938166701220527
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,28,0.0746833938370548,-0.3930317093795461
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,29,0.011859260890923151,-0.3441785778642763
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,30,-0.04852263292494996,-0.29289855083204164
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,31,-0.10636800845113381,-0.239271695957747
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,32,-0.16158654700040342,-0.183381745209388
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,33,-0.21409203137964905,-0.12531596411052193
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,34,-0.26380248050778876,-0.06516501548551146
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,35,-0.31064027741949385,-0.0030228179002877997
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,36,-0.3545322904548682,0.061013600980343474
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,37,-0.39540998744585276,0.12684425588988013
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,38,-0.43320954272107026,0.1943663600752501
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,39,-0.46787193676203587,0.26347448578612365
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,40,-0.49934304835512866,0.33406072888783145
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,41,-0.5275737390954418,0.40601487734086206
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,42,-0.5525199301105681,0.4792245832838774
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,43,-0.5741426708845296,0.5535755384515622
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,44,-0.5924082000743811,0.6289516526534118
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,45,-0.6072879982245418,0.7052352350347832
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,46,-0.6187588322965378,0.7823071778371937
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,47,-0.626802791944636,0.8600471423709484
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,48,-0.6314073174807218,0.9383337469097164
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,49,-0.63256521948476,1.0170447562136897
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,50,-0.630274690030223,1.0960572723853992
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,51,-0.6245393055069515,1.1752479267601932
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,52,-0.6153680210370476,1.2544930725317607
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,53,-0.6027751564925146,1.3336689778119466
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,54,-0.586780374136475,1.4126520188233989
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,55,-0.567408647922883,1.4913188729234303
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,56,-0.5446902245026595,1.5695467111576829
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,57,-0.5186605759971352,1.6472133900429542
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,58,-0.4893603446125463,1.7241976422797571
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,59,-0.456835279182054,1.8003792660968023
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,60,-0.4211361637343696,1.8756393129318036
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,61,-0.3823187382005242,1.9498602731555341
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,62,-0.3404436113825844,2.022926259549161
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,63,-0.29557616632019834,2.094723188248387
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,64,-0.24778645820274625,2.1651389568718544
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,65,-0.19714910498647265,2.234063619555714
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,66,-0.14374317088740907,2.3013895586210347
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,67,-0.08765204293198647,2.3670116526060347
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,68,-0.028963300758088062,2.43082744040077
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,69,0.03223142013015279,2.4927372812279867
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,70,0.09583657144032087,2.5526445102203748
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,71,0.16175284127903122,2.610455589351279
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,72,0.22987730921566207,2.6660802534832224
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,73,0.3001036069803924,2.7194316513062105
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,74,0.3723220845456243,2.770426480945733
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,75,0.44641998133148975,2.8189851200287595
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,76,0.5222816022681083,2.8650317500046185
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,77,0.5997884984397016,2.908494474526667
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,78,0.6788196520285221,2.9493054317098997
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,79,0.7592516652698015,2.987400900089227
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,80,0.8409589531227188,3.0227213981129784
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,81,0.9238139393565317,3.055211777016286
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,82,1.0076872557457128,3.084821306929332
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,83,1.0924479440630839,3.11150375608602
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,84,1.177963660555535,3.135217463009389
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,85,1.2641008825830915,3.1559254015610643
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,86,1.3507251170986592,3.1735952387531787
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,87,1.437701110642958,3.1881993852324912
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,88,1.5248930605267415,3.1997150383578923
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,89,1.6121648268705713,3.208124217804016
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,90,1.6993801451710862,3.2134137936353873
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,91,1.7864028390618385,3.2155755068072556
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,92,1.8730970329365348,3.214605982061114
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,93,1.9593273641026605,3.2105067331947645
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,94,2.0449591941342544,3.203284160698701
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,95,2.1298588190938337,3.1929495417625056
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,96,2.2138936782952143,3.179519012666855
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,97,2.296932561281292,3.1630135435886304
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,98,2.3788458126935943,3.1434589058584814
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,99,2.4595055347137262,3.120885631721948
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,100,2.538785786760641,3.0953289666669868
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,101,2.616562782131898,3.066828814392321
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,102,2.6927150812819107,3.0354296745025557
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,103,2.7671237814353784,3.0011805730273275
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,104,2.8396727022398545,2.964134985872977
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,105,2.910248567167579,2.9243507553262695
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,106,2.978741180383328,2.88188999974053
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,107,3.045043598802125,2.8368190165452134
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,108,3.109052299068181,2.7892081787303296
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,109,3.1706673391943196,2.73913182496738
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,110,3.2297925146095308,2.6866681435383457
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,111,3.2863355083709846,2.631899050253962
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,112,3.340208035305978,2.574910060551913
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,113,3.391325979858756,2.515790155974616
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,114,3.439609527426966,2.4546316452351142
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,115,3.484983288982681,2.3915300200879757
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,116,3.5273764187834233,2.3265838062302517
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,117,3.566722724989374,2.2598944094653044
model_key|run_id,xai_grok_imagine_filmstock_20260503_085439_ff0729,48,118,3.6029607730140816,2.191565957369674
