component,feature,loading
PC10,lab_sd_l,0.03421271136243179
PC10,lab_sd_a,0.03753420973311854
PC10,lab_sd_b,0.0007595561198974754
PC10,lab_chroma_mean,-0.001895666735996282
PC10,saturation_mean,-0.09007546981907821
PC10,saturation_sd,-0.1830922445464559
PC10,value_mean,-0.003742280238519413
PC10,value_sd,0.03241289508355483
PC10,luma_mean,-0.017889357142161666
PC10,luma_sd,0.023540967392815776
PC10,luma_p01,0.24185703168229336
PC10,luma_p05,0.20078309226848914
PC10,luma_p50,-0.04525700972428293
PC10,luma_p95,0.01301115732794323
PC10,luma_p99,-0.01841912570941473
PC10,dynamic_range_p95_p05,-0.019594187550669693
PC10,luma_iqr_p75_p25,0.06836416747826235
PC10,rms_contrast,0.023540957424327356
PC10,michelson_contrast_p95_p05,-0.16888994530317308
PC10,shadow_fraction,0.0636266659796024
PC10,deep_shadow_fraction,0.01744044087000009
PC10,highlight_fraction,0.0844435656658989
PC10,clipped_shadow_fraction,-0.10607864171645234
PC10,clipped_highlight_fraction,0.06029862388022598
PC10,rgb_cov_r_g,0.009261249072202693
PC10,rgb_corr_r_g,-0.06489248646557162
PC10,rgb_cov_r_b,0.010660370713578735
PC10,rgb_corr_r_b,-0.02332273708407993
PC10,rgb_cov_g_b,0.023400982044481836
PC10,rgb_corr_g_b,0.04646934471435791
PC10,lab_cov_l_a,-0.05182344509168532
PC10,lab_corr_l_a,-0.09046042936411312
PC10,lab_cov_l_b,-0.0036676844258289472
PC10,lab_corr_l_b,-0.01004749070107252
PC10,lab_cov_a_b,0.014890145196967484
PC10,lab_corr_a_b,-0.005027927601191041
PC10,hue_entropy_12bin,0.04566173652972418
PC10,edge_density_canny,-0.002945030652195266
PC10,gradient_mag_mean,0.07356254226628926
PC10,gradient_mag_sd,0.09007259405816596
PC10,gradient_mag_p95,0.09151672543210142
PC10,orientation_entropy,-0.1093870258541674
PC10,texture_highpass_std,0.05997660168311218
PC10,texture_highpass_mad,0.04362221552307004
PC10,laplacian_variance,0.024932046058798667
PC10,local_contrast_mean,0.11695152649189837
PC10,local_contrast_p95,0.12339502037745642
PC10,image_entropy_gray,-0.05980014320211578
PC10,top_luma_mean,-0.024712502920817243
PC10,bottom_luma_mean,0.04417442588649835
PC10,top_bottom_luma_delta,-0.0532131436559192
PC10,left_warmth_mean,0.048045529046680496
PC10,right_warmth_mean,-0.032072624323273326
PC10,left_right_warmth_delta,0.09031333559370762
PC10,center_luma_mean,-0.12130275910256293
PC10,edge_luma_mean,-0.003085688565766571
PC10,center_edge_luma_delta,-0.10104971697478576
PC10,color_spatial_var_rgb_r,-0.05217042463477997
PC10,color_spatial_range_rgb_r,-0.07178283471168835
PC10,color_spatial_var_rgb_g,-0.02420301203171219
PC10,color_spatial_range_rgb_g,-0.03470141438198007
PC10,color_spatial_var_rgb_b,-0.009286000523027494
PC10,color_spatial_range_rgb_b,-0.008015356392820618
PC10,color_spatial_var_lab_l,-0.026449315391921538
PC10,color_spatial_range_lab_l,-0.039802630859070834
PC10,color_spatial_var_lab_a,0.02759118408556314
PC10,color_spatial_range_lab_a,0.02661370762001319
PC10,color_spatial_var_lab_b,-0.030619449667104805
PC10,color_spatial_range_lab_b,0.0053444918844442225
PC10,halation_bright_threshold_luma,-0.00785052179389051
PC10,halation_bright_fraction,-0.014131124725897833
PC10,halation_ring_fraction,0.11255334857303075
PC10,red_highlight_excess_mean,-0.16799131494759192
PC10,warm_highlight_excess_mean,-0.13661402700349556
PC10,halation_ring_red_excess_mean,-0.09765237969787659
PC10,halation_ring_red_excess_p95,0.028806616522321395
PC10,halation_background_red_excess_mean,0.057944489332894464
PC10,halation_index_ring_minus_background,-0.16073580257520206
PC10,local_lab_cov_l_a_mean,-0.051789713749064846
PC10,local_lab_cov_l_a_sd,0.04974185257783001
PC10,local_lab_cov_l_a_abs_mean,0.04247309852847096
PC10,local_lab_cov_l_a_p90_abs,0.01074867750462436
PC10,local_lab_corr_l_a_mean,-0.06122184678659038
PC10,local_lab_corr_l_a_sd,0.031915629915986406
PC10,local_lab_corr_l_a_abs_mean,-0.0430719089522591
PC10,local_lab_corr_l_a_p90_abs,0.0033856218958812877
PC10,local_lab_cov_l_b_mean,0.03276161410502647
PC10,local_lab_cov_l_b_sd,0.02493202051236281
PC10,local_lab_cov_l_b_abs_mean,0.03003301388024476
PC10,local_lab_cov_l_b_p90_abs,0.021413041369159502
PC10,local_lab_corr_l_b_mean,0.020593168957567555
PC10,local_lab_corr_l_b_sd,0.02473518080868718
PC10,local_lab_corr_l_b_abs_mean,-0.0184128492331637
PC10,local_lab_corr_l_b_p90_abs,0.012109592405193187
PC10,local_lab_cov_a_b_mean,0.026379450271432143
PC10,local_lab_cov_a_b_sd,0.031168658284982557
PC10,local_lab_cov_a_b_abs_mean,0.025521700648207798
PC10,local_lab_cov_a_b_p90_abs,0.016641749391014562
PC10,local_lab_corr_a_b_mean,-0.006211920405233705
PC10,local_lab_corr_a_b_sd,0.016439704026638673
PC10,local_lab_corr_a_b_abs_mean,-0.009656013036241225
PC10,local_lab_corr_a_b_p90_abs,0.0032924805937592544
PC10,hue_circular_mean_turns,0.08868944277732979
PC10,hue_resultant_length,-0.13275334646291076
PC10,hue_circular_variance,0.1327533464629108
PC10,hue_warm_share,-0.006199395890121277
PC10,hue_red_orange_share,0.022754323868027875
PC10,hue_yellow_share,-0.10123148654077348
PC10,hue_green_share,-0.05374105145702995
PC10,hue_teal_cyan_share,-0.09920329372311741
PC10,hue_blue_share,0.1389897673458245
PC10,hue_magenta_share,0.10751680284588253
PC10,hue_red_orange_highlight_share,-0.13127675014816131
PC10,hue_teal_cyan_shadow_share,-0.08148519846535655
PC10,shadow_lab_l,-0.021866563522658266
PC10,shadow_lab_a,-0.002937944339743641
PC10,shadow_lab_b,-0.12148649342788953
PC10,shadow_warmth_rgb_r_minus_b,-0.06925048097562152
PC10,shadow_saturation,-0.20795491127458907
PC10,shadow_red_excess,-0.045398042157607434
PC10,midtone_lab_l,-0.03607391868836998
PC10,midtone_lab_a,0.15501112127602354
PC10,midtone_lab_b,0.03329056934681651
PC10,midtone_warmth_rgb_r_minus_b,0.0921878278869299
PC10,midtone_saturation,0.02647829202946682
PC10,midtone_red_excess,0.1318880389658107
PC10,midtone_fraction,-0.054799789995161184
PC10,highlight_lab_l,0.009006249104850731
PC10,highlight_lab_a,-0.01990581731690289
PC10,highlight_lab_b,-0.04400704620832081
PC10,highlight_warmth_rgb_r_minus_b,-0.038168313500571635
PC10,highlight_saturation,-0.03621209043671082
PC10,highlight_red_excess,-0.03642349220733168
PC10,highlight_minus_shadow_lab_a,-0.015333760022688265
PC10,highlight_minus_shadow_lab_b,-0.0030321516294458317
PC10,highlight_minus_shadow_warmth,-0.014470014213730033
PC10,highlight_minus_shadow_saturation,0.14636857767214526
PC10,split_tone_distance_lab_ab,-0.07593065283781565
PC10,midtone_shadow_lab_b_delta,0.1048897990383513
PC10,highlight_midtone_lab_b_delta,-0.0724280483209519
PC10,luma_skewness,0.013686964849337865
PC10,luma_kurtosis_excess,-0.041629075068128026
PC10,shadow_compression_ratio,-0.18366641581154325
PC10,highlight_compression_ratio,-0.005165494494732289
PC10,highlight_rolloff_ratio,-0.05706299559713119
PC10,shadow_rolloff_ratio,-0.0415162351646936
PC10,upper_lower_luma_spread_ratio,0.042841098710728165
PC10,midtone_luma_width_p75_p25,0.06836416635962003
PC10,extreme_tail_luma_width,-0.06276843074949132
PC10,lower_tail_luma_width_p10_p01,-0.16786795552560843
PC10,upper_tail_luma_width_p99_p90,-0.018609228760252745
PC10,fft_low_freq_power_share,0.1190419746172996
PC10,fft_mid_freq_power_share,0.03139405085243541
PC10,fft_high_freq_power_share,-0.04490428357441427
PC10,fft_high_mid_power_ratio,-0.11817184016678105
PC10,fft_high_low_power_ratio,-0.06554658486342108
PC10,fft_radial_loglog_slope,-0.11099348723953355
PC10,fft_low_freq_log_power_mean,0.0750673598062441
PC10,fft_mid_freq_log_power_mean,0.07404607740321124
PC10,fft_high_freq_log_power_mean,0.004919930699364375
PC10,palette_entropy_6,-0.04805782359753153
PC10,palette_effective_clusters_6,-0.04880652011862862
PC10,palette_top1_share,0.06791622524529843
PC10,palette_top2_share_gap,0.05672033837080158
PC10,palette_top2_lab_distance,0.08929811905702244
PC10,palette_mean_pairwise_lab_distance,0.02165313598125094
PC10,palette_weighted_pairwise_lab_distance,0.039690842587328044
PC10,palette_within_cluster_lab_rmse,0.01141828061142397
PC10,palette_dominant_lab_l,-0.08630217288504897
PC10,palette_dominant_lab_a,0.2022776274895281
PC10,palette_dominant_lab_b,-0.0652211483558133
PC10,palette_dominant_lab_chroma,-0.03923025286519987
