run_id,run_block,effect_type,factor,low_level,high_level,model_key,scene_key,film_key,light_key,scan_key,replicate,low_variant_id,high_variant_id,distance_all_selected_features,distance_color_features,distance_contrast_texture_features,distance_structure_features,n_all_features,n_color_features,n_contrast_texture_features,n_structure_features
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,corner_store,portra400,cool_ambient,clean_scan,1,run2_chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep01,run2_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_clean_scan_rep01,4.250117317410262,4.451492642530101,3.267330459324901,0.7346138702904381,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,corner_store,portra400,cool_ambient,clean_scan,2,run2_chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep02,run2_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_clean_scan_rep02,5.928234132911819,5.801686066635696,2.979271801398962,0.5734500819449189,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,corner_store,portra400,cool_ambient,pushed_scan,1,run2_chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep01,run2_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_pushed_scan_rep01,7.88239842842959,5.154352052528667,6.886731284861184,3.753841223025613,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,corner_store,portra400,cool_ambient,pushed_scan,2,run2_chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep02,run2_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_pushed_scan_rep02,4.758344186553489,4.467858814157218,7.275938466889244,0.7771721124763901,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,corner_store,portra400,warm_practical,clean_scan,1,run2_chatgpt_image_2_corner_store_portra400_warm_practical_clean_scan_rep01,run2_chatgpt_image_2_corner_store_cinestill800t_warm_practical_clean_scan_rep01,6.3463473228648875,5.535799641284683,3.5706288783997553,1.74039157129348,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,corner_store,portra400,warm_practical,clean_scan,2,run2_chatgpt_image_2_corner_store_portra400_warm_practical_clean_scan_rep02,run2_chatgpt_image_2_corner_store_cinestill800t_warm_practical_clean_scan_rep02,7.935049330328779,7.569713051283108,3.8362566483164984,1.2607048829274754,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,corner_store,portra400,warm_practical,pushed_scan,1,run2_chatgpt_image_2_corner_store_portra400_warm_practical_pushed_scan_rep01,run2_chatgpt_image_2_corner_store_cinestill800t_warm_practical_pushed_scan_rep01,9.716186591710759,5.1314645539298676,10.141513871006875,3.469964594226721,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,corner_store,portra400,warm_practical,pushed_scan,2,run2_chatgpt_image_2_corner_store_portra400_warm_practical_pushed_scan_rep02,run2_chatgpt_image_2_corner_store_cinestill800t_warm_practical_pushed_scan_rep02,6.517184417267264,3.33975459871949,6.382026602241839,2.723442926836869,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,apartment,portra400,cool_ambient,clean_scan,1,run2_xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep01,run2_xai_grok_imagine_apartment_cinestill800t_cool_ambient_clean_scan_rep01,6.765685765570373,6.541731899497201,3.6817635402631876,2.0050803774359847,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,apartment,portra400,cool_ambient,clean_scan,2,run2_xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep02,run2_xai_grok_imagine_apartment_cinestill800t_cool_ambient_clean_scan_rep02,6.79034199090952,6.126559394353427,3.8449365258871864,0.5045725003069517,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,apartment,portra400,cool_ambient,pushed_scan,1,run2_xai_grok_imagine_apartment_portra400_cool_ambient_pushed_scan_rep01,run2_xai_grok_imagine_apartment_cinestill800t_cool_ambient_pushed_scan_rep01,5.8275247768053315,6.4344912883514205,2.8814425829729173,0.6236522151881395,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,apartment,portra400,cool_ambient,pushed_scan,2,run2_xai_grok_imagine_apartment_portra400_cool_ambient_pushed_scan_rep02,run2_xai_grok_imagine_apartment_cinestill800t_cool_ambient_pushed_scan_rep02,13.798569717161163,8.627761561209686,11.583811861473107,2.4335634098754686,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,apartment,portra400,warm_practical,clean_scan,1,run2_xai_grok_imagine_apartment_portra400_warm_practical_clean_scan_rep01,run2_xai_grok_imagine_apartment_cinestill800t_warm_practical_clean_scan_rep01,8.875589310237958,7.168250345127015,6.4879533325006165,0.7384010616429252,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,apartment,portra400,warm_practical,clean_scan,2,run2_xai_grok_imagine_apartment_portra400_warm_practical_clean_scan_rep02,run2_xai_grok_imagine_apartment_cinestill800t_warm_practical_clean_scan_rep02,7.305305489919953,6.920994255048001,4.86500623600324,2.2111064143694628,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,apartment,portra400,warm_practical,pushed_scan,1,run2_xai_grok_imagine_apartment_portra400_warm_practical_pushed_scan_rep01,run2_xai_grok_imagine_apartment_cinestill800t_warm_practical_pushed_scan_rep01,8.134769638193822,7.422258824915171,4.149408749850947,1.2615502630958646,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,apartment,portra400,warm_practical,pushed_scan,2,run2_xai_grok_imagine_apartment_portra400_warm_practical_pushed_scan_rep02,run2_xai_grok_imagine_apartment_cinestill800t_warm_practical_pushed_scan_rep02,6.302716000625517,6.293792612879739,5.755870190928275,0.909997770667723,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,backstage,portra400,cool_ambient,clean_scan,1,run2_xai_grok_imagine_backstage_portra400_cool_ambient_clean_scan_rep01,run2_xai_grok_imagine_backstage_cinestill800t_cool_ambient_clean_scan_rep01,7.37735705107111,7.704683215317866,3.8896816457392003,1.6018052150933588,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,backstage,portra400,cool_ambient,clean_scan,2,run2_xai_grok_imagine_backstage_portra400_cool_ambient_clean_scan_rep02,run2_xai_grok_imagine_backstage_cinestill800t_cool_ambient_clean_scan_rep02,5.551345946286705,4.674500139157648,5.232809756932055,1.8083428371476697,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,backstage,portra400,cool_ambient,pushed_scan,1,run2_xai_grok_imagine_backstage_portra400_cool_ambient_pushed_scan_rep01,run2_xai_grok_imagine_backstage_cinestill800t_cool_ambient_pushed_scan_rep01,8.9993751630425,5.003265873033336,7.704176190936949,2.8043094621171507,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,backstage,portra400,cool_ambient,pushed_scan,2,run2_xai_grok_imagine_backstage_portra400_cool_ambient_pushed_scan_rep02,run2_xai_grok_imagine_backstage_cinestill800t_cool_ambient_pushed_scan_rep02,5.504605875209445,5.050659171583344,4.677886105616621,1.0880512566358016,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,backstage,portra400,warm_practical,clean_scan,1,run2_xai_grok_imagine_backstage_portra400_warm_practical_clean_scan_rep01,run2_xai_grok_imagine_backstage_cinestill800t_warm_practical_clean_scan_rep01,6.015811807491734,4.888968735911469,3.445609405777565,1.2858649956147574,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,backstage,portra400,warm_practical,clean_scan,2,run2_xai_grok_imagine_backstage_portra400_warm_practical_clean_scan_rep02,run2_xai_grok_imagine_backstage_cinestill800t_warm_practical_clean_scan_rep02,8.041414727969874,6.138649481004827,5.507775573873619,1.7734681220691833,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,backstage,portra400,warm_practical,pushed_scan,1,run2_xai_grok_imagine_backstage_portra400_warm_practical_pushed_scan_rep01,run2_xai_grok_imagine_backstage_cinestill800t_warm_practical_pushed_scan_rep01,4.998114810098756,4.718679237618605,2.558933385815063,0.6601319818848793,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,backstage,portra400,warm_practical,pushed_scan,2,run2_xai_grok_imagine_backstage_portra400_warm_practical_pushed_scan_rep02,run2_xai_grok_imagine_backstage_cinestill800t_warm_practical_pushed_scan_rep02,7.755883085446008,8.669460470580065,6.976769984826628,2.6074240037208276,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,corner_store,portra400,cool_ambient,clean_scan,1,run2_xai_grok_imagine_corner_store_portra400_cool_ambient_clean_scan_rep01,run2_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_clean_scan_rep01,8.340498594377328,6.1685653924763075,6.594090576348168,3.5319852326398933,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,corner_store,portra400,cool_ambient,clean_scan,2,run2_xai_grok_imagine_corner_store_portra400_cool_ambient_clean_scan_rep02,run2_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_clean_scan_rep02,8.982159221800606,6.672720611100332,6.903170822996645,2.421813075421462,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,corner_store,portra400,cool_ambient,pushed_scan,1,run2_xai_grok_imagine_corner_store_portra400_cool_ambient_pushed_scan_rep01,run2_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_pushed_scan_rep01,9.623077311088135,7.367289090619763,6.105605147623773,1.7161699375684678,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,corner_store,portra400,cool_ambient,pushed_scan,2,run2_xai_grok_imagine_corner_store_portra400_cool_ambient_pushed_scan_rep02,run2_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_pushed_scan_rep02,7.12708668253409,5.953902805950479,4.13184411319479,1.9339418617378084,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,corner_store,portra400,warm_practical,clean_scan,1,run2_xai_grok_imagine_corner_store_portra400_warm_practical_clean_scan_rep01,run2_xai_grok_imagine_corner_store_cinestill800t_warm_practical_clean_scan_rep01,6.953306662092696,5.729382751110415,4.485575360767187,2.57966036448088,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,corner_store,portra400,warm_practical,clean_scan,2,run2_xai_grok_imagine_corner_store_portra400_warm_practical_clean_scan_rep02,run2_xai_grok_imagine_corner_store_cinestill800t_warm_practical_clean_scan_rep02,8.100597859374702,6.333725987978024,5.441627287131242,2.55147564041229,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,corner_store,portra400,warm_practical,pushed_scan,1,run2_xai_grok_imagine_corner_store_portra400_warm_practical_pushed_scan_rep01,run2_xai_grok_imagine_corner_store_cinestill800t_warm_practical_pushed_scan_rep01,9.510704674743288,6.352234863758133,8.33862543762481,2.4517317003213255,49,32,23,5
filmstock_20260503_085439_ff0729,2,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,corner_store,portra400,warm_practical,pushed_scan,2,run2_xai_grok_imagine_corner_store_portra400_warm_practical_pushed_scan_rep02,run2_xai_grok_imagine_corner_store_cinestill800t_warm_practical_pushed_scan_rep02,5.602879321515697,4.6451379919447895,3.493242827687147,2.14407725337101,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,apartment,portra400,cool_ambient,clean_scan,1,run3_chatgpt_image_2_apartment_portra400_cool_ambient_clean_scan_rep01,run3_chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep01,5.6820581054625325,3.0695946788522774,5.534200700755627,2.2535708486353494,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,apartment,portra400,cool_ambient,clean_scan,2,run3_chatgpt_image_2_apartment_portra400_cool_ambient_clean_scan_rep02,run3_chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep02,6.814671093681539,6.990775943802205,3.2125118755191178,1.4383616262455963,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,apartment,portra400,cool_ambient,pushed_scan,1,run3_chatgpt_image_2_apartment_portra400_cool_ambient_pushed_scan_rep01,run3_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep01,7.1339162974548564,5.679864997338442,5.368304186386223,1.9439909071851902,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,apartment,portra400,cool_ambient,pushed_scan,2,run3_chatgpt_image_2_apartment_portra400_cool_ambient_pushed_scan_rep02,run3_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep02,8.935806479445162,5.930948385915852,7.23971041783539,3.339589734441462,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,apartment,portra400,warm_practical,clean_scan,1,run3_chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep01,run3_chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep01,7.461324967600748,7.178225244909766,2.9875059445739116,2.063043142658487,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,apartment,portra400,warm_practical,clean_scan,2,run3_chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep02,run3_chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep02,5.46832765664285,4.784449805436003,2.811204993586218,1.6768580715202226,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,apartment,portra400,warm_practical,pushed_scan,1,run3_chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep01,run3_chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep01,8.219856655034569,5.893134694263454,5.879343702592635,2.8137237673261746,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,apartment,portra400,warm_practical,pushed_scan,2,run3_chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep02,run3_chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep02,6.34672044778775,5.549336103293417,2.990117383610824,1.5335485609606105,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,backstage,portra400,cool_ambient,clean_scan,1,run3_chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep01,run3_chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep01,6.345265092929967,6.1430587535866925,3.6158770267107694,1.2165544738986749,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,backstage,portra400,cool_ambient,clean_scan,2,run3_chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep02,run3_chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep02,10.398195031870419,8.505503454247226,5.713322674185413,2.138940684375279,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,backstage,portra400,cool_ambient,pushed_scan,1,run3_chatgpt_image_2_backstage_portra400_cool_ambient_pushed_scan_rep01,run3_chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep01,11.681154128979022,9.758001702180014,7.148780572220109,1.9667762855708233,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,backstage,portra400,cool_ambient,pushed_scan,2,run3_chatgpt_image_2_backstage_portra400_cool_ambient_pushed_scan_rep02,run3_chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep02,4.971891299304394,4.0146221218789115,2.9638296994473365,2.3189513429406956,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,backstage,portra400,warm_practical,clean_scan,1,run3_chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep01,run3_chatgpt_image_2_backstage_cinestill800t_warm_practical_clean_scan_rep01,5.972309797129415,4.583334798153584,4.9044019037004425,0.8018964132252272,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,backstage,portra400,warm_practical,clean_scan,2,run3_chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep02,run3_chatgpt_image_2_backstage_cinestill800t_warm_practical_clean_scan_rep02,7.13306296654394,3.374565113729678,5.424010975298754,4.632712825543554,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,backstage,portra400,warm_practical,pushed_scan,1,run3_chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep01,run3_chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep01,6.021872875584125,4.907130266360377,4.967750138486281,1.7541728680648627,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,backstage,portra400,warm_practical,pushed_scan,2,run3_chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep02,run3_chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep02,5.345402777196038,4.877617519662005,2.0554225272079454,2.120041125768295,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,corner_store,portra400,cool_ambient,clean_scan,1,run3_chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep01,run3_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_clean_scan_rep01,5.68980461652714,4.3237325732260645,4.833337417965819,2.3771393240318166,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,corner_store,portra400,cool_ambient,clean_scan,2,run3_chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep02,run3_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_clean_scan_rep02,5.559561755649605,4.287171123976795,4.722214560164368,1.808297888580551,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,corner_store,portra400,cool_ambient,pushed_scan,1,run3_chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep01,run3_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_pushed_scan_rep01,6.156487587406481,4.777068897717749,3.80053889730234,2.6746152554396936,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,corner_store,portra400,cool_ambient,pushed_scan,2,run3_chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep02,run3_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_pushed_scan_rep02,6.960105437071881,5.063052897312321,5.402138137365966,1.0196567849715805,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,corner_store,portra400,warm_practical,clean_scan,1,run3_chatgpt_image_2_corner_store_portra400_warm_practical_clean_scan_rep01,run3_chatgpt_image_2_corner_store_cinestill800t_warm_practical_clean_scan_rep01,8.270681519934547,6.429105975336688,5.730865298124149,3.923774147617116,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,corner_store,portra400,warm_practical,clean_scan,2,run3_chatgpt_image_2_corner_store_portra400_warm_practical_clean_scan_rep02,run3_chatgpt_image_2_corner_store_cinestill800t_warm_practical_clean_scan_rep02,8.434706320285011,7.6875347325895245,3.725702832642636,1.6615862695600967,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,corner_store,portra400,warm_practical,pushed_scan,1,run3_chatgpt_image_2_corner_store_portra400_warm_practical_pushed_scan_rep01,run3_chatgpt_image_2_corner_store_cinestill800t_warm_practical_pushed_scan_rep01,7.340812547389074,4.475597759623714,7.140400210724901,2.960104844622585,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,chatgpt_image_2,corner_store,portra400,warm_practical,pushed_scan,2,run3_chatgpt_image_2_corner_store_portra400_warm_practical_pushed_scan_rep02,run3_chatgpt_image_2_corner_store_cinestill800t_warm_practical_pushed_scan_rep02,12.337585007517418,9.305474778717858,8.988020659614552,4.305497396339135,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,apartment,portra400,cool_ambient,clean_scan,1,run3_xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep01,run3_xai_grok_imagine_apartment_cinestill800t_cool_ambient_clean_scan_rep01,6.1113697893598715,5.670868279171502,3.8131115724453957,2.5687757470003962,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,apartment,portra400,cool_ambient,clean_scan,2,run3_xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep02,run3_xai_grok_imagine_apartment_cinestill800t_cool_ambient_clean_scan_rep02,7.2319296918219225,6.878593137870615,2.9430735567459463,1.0596312122388456,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,apartment,portra400,cool_ambient,pushed_scan,1,run3_xai_grok_imagine_apartment_portra400_cool_ambient_pushed_scan_rep01,run3_xai_grok_imagine_apartment_cinestill800t_cool_ambient_pushed_scan_rep01,7.4310657679077945,7.309080076557811,4.086011726943128,0.4940737950471535,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,apartment,portra400,cool_ambient,pushed_scan,2,run3_xai_grok_imagine_apartment_portra400_cool_ambient_pushed_scan_rep02,run3_xai_grok_imagine_apartment_cinestill800t_cool_ambient_pushed_scan_rep02,8.753642444489126,8.691298649727257,3.207916952965242,1.2610119270554512,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,apartment,portra400,warm_practical,clean_scan,1,run3_xai_grok_imagine_apartment_portra400_warm_practical_clean_scan_rep01,run3_xai_grok_imagine_apartment_cinestill800t_warm_practical_clean_scan_rep01,5.256520890384209,3.8829444025128823,3.922643497991482,0.6451918244702887,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,apartment,portra400,warm_practical,clean_scan,2,run3_xai_grok_imagine_apartment_portra400_warm_practical_clean_scan_rep02,run3_xai_grok_imagine_apartment_cinestill800t_warm_practical_clean_scan_rep02,6.825350586664156,6.386419622265124,4.718575442486861,1.4033458014701803,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,apartment,portra400,warm_practical,pushed_scan,1,run3_xai_grok_imagine_apartment_portra400_warm_practical_pushed_scan_rep01,run3_xai_grok_imagine_apartment_cinestill800t_warm_practical_pushed_scan_rep01,6.636636422402465,5.557005099955094,4.4171852486275895,2.763431957342514,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,apartment,portra400,warm_practical,pushed_scan,2,run3_xai_grok_imagine_apartment_portra400_warm_practical_pushed_scan_rep02,run3_xai_grok_imagine_apartment_cinestill800t_warm_practical_pushed_scan_rep02,8.46095751320654,4.527192336700998,6.970827601313215,3.9064633593333933,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,backstage,portra400,cool_ambient,clean_scan,1,run3_xai_grok_imagine_backstage_portra400_cool_ambient_clean_scan_rep01,run3_xai_grok_imagine_backstage_cinestill800t_cool_ambient_clean_scan_rep01,4.991153715835417,3.817014288125354,3.181589677304703,0.4520420133396358,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,backstage,portra400,cool_ambient,clean_scan,2,run3_xai_grok_imagine_backstage_portra400_cool_ambient_clean_scan_rep02,run3_xai_grok_imagine_backstage_cinestill800t_cool_ambient_clean_scan_rep02,5.86212716597414,4.329269692872519,4.039515835976726,1.951045889134496,49,32,23,5
filmstock_20260503_114446_63c69b,3,filmstock_cinestill_minus_portra,film_key,portra400,cinestill800t,xai_grok_imagine,backstage,portra400,cool_ambient,pushed_scan,1,run3_xai_grok_imagine_backstage_portra400_cool_ambient_pushed_scan_rep01,run3_xai_grok_imagine_backstage_cinestill800t_cool_ambient_pushed_scan_rep01,3.801218961036497,2.8526900301639326,3.2234034392198105,1.0386472436428154,49,32,23,5
