rank_robust_distance,variant_id,run_id,model_key,scene_key,film_key,light_key,scan_key,replicate,image_path,robust_mahalanobis_sq_pc10,empirical_mahalanobis_sq_pc10,chi_square_df,chi_square_975_cutoff,flag_robust_outlier_975,robust_tail_p_value
77,run1_chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep01,filmstock_20260503_005006_f42a60,chatgpt_image_2,apartment,cinestill800t,warm_practical,pushed_scan,1,data/images/run1_chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep01_00001_.png,12.9675412773451,12.933769309543331,10,20.48317735080739,0,0.22549228805645483
78,run1_chatgpt_image_2_corner_store_cinestill800t_warm_practical_pushed_scan_rep02,filmstock_20260503_005006_f42a60,chatgpt_image_2,corner_store,cinestill800t,warm_practical,pushed_scan,2,data/images/run1_chatgpt_image_2_corner_store_cinestill800t_warm_practical_pushed_scan_rep02_00001_.png,12.938287986032385,12.5432892963114,10,20.48317735080739,0,0.22714270643539036
79,run2_xai_grok_imagine_backstage_portra400_cool_ambient_pushed_scan_rep02,filmstock_20260503_085439_ff0729,xai_grok_imagine,backstage,portra400,cool_ambient,pushed_scan,2,data/images/run2_xai_grok_imagine_backstage_portra400_cool_ambient_pushed_scan_rep02_00001_.png,12.819133532574751,12.86120809640083,10,20.48317735080739,0,0.23396083411454538
80,run2_chatgpt_image_2_apartment_portra400_cool_ambient_pushed_scan_rep02,filmstock_20260503_085439_ff0729,chatgpt_image_2,apartment,portra400,cool_ambient,pushed_scan,2,data/images/run2_chatgpt_image_2_apartment_portra400_cool_ambient_pushed_scan_rep02_00001_.png,12.743924325235238,9.055536530570203,10,20.48317735080739,0,0.2383438026568997
81,run1_chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep02,filmstock_20260503_005006_f42a60,chatgpt_image_2,corner_store,portra400,cool_ambient,clean_scan,2,data/images/run1_chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep02_00001_.png,12.688158431095896,12.473498665970732,10,20.48317735080739,0,0.24163354906664003
82,run2_chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep02,filmstock_20260503_085439_ff0729,chatgpt_image_2,backstage,cinestill800t,warm_practical,pushed_scan,2,data/images/run2_chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep02_00001_.png,12.617432719507596,9.968748638732764,10,20.48317735080739,0,0.24585481993111347
83,run2_chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep02,filmstock_20260503_085439_ff0729,chatgpt_image_2,backstage,portra400,warm_practical,pushed_scan,2,data/images/run2_chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep02_00001_.png,12.525977159852092,10.367021477609699,10,20.48317735080739,0,0.25139489616786925
84,run2_chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep01,filmstock_20260503_085439_ff0729,chatgpt_image_2,apartment,cinestill800t,warm_practical,pushed_scan,1,data/images/run2_chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep01_00001_.png,12.465167143847138,12.55110358914261,10,20.48317735080739,0,0.25512963225493
85,run2_chatgpt_image_2_corner_store_portra400_warm_practical_pushed_scan_rep02,filmstock_20260503_085439_ff0729,chatgpt_image_2,corner_store,portra400,warm_practical,pushed_scan,2,data/images/run2_chatgpt_image_2_corner_store_portra400_warm_practical_pushed_scan_rep02_00001_.png,12.443752045188633,11.492244358764488,10,20.48317735080739,0,0.25645460493777217
86,run2_chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep02,filmstock_20260503_085439_ff0729,chatgpt_image_2,corner_store,portra400,cool_ambient,clean_scan,2,data/images/run2_chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep02_00001_.png,12.427483495101669,11.98929383919293,10,20.48317735080739,0,0.25746454832061294
87,run1_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep02,filmstock_20260503_005006_f42a60,chatgpt_image_2,apartment,cinestill800t,cool_ambient,pushed_scan,2,data/images/run1_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep02_00001_.png,12.380288300208091,13.172346908748555,10,20.48317735080739,0,0.2604109926273436
88,run2_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_clean_scan_rep02,filmstock_20260503_085439_ff0729,xai_grok_imagine,corner_store,cinestill800t,cool_ambient,clean_scan,2,data/images/run2_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_clean_scan_rep02_00001_.png,12.368160975277346,12.536295495735715,10,20.48317735080739,0,0.26117210196775376
89,run1_chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep02,filmstock_20260503_005006_f42a60,chatgpt_image_2,apartment,cinestill800t,cool_ambient,clean_scan,2,data/images/run1_chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep02_00001_.png,12.312245733921637,12.573582639961574,10,20.48317735080739,0,0.26470244902942563
90,run2_chatgpt_image_2_backstage_cinestill800t_warm_practical_clean_scan_rep02,filmstock_20260503_085439_ff0729,chatgpt_image_2,backstage,cinestill800t,warm_practical,clean_scan,2,data/images/run2_chatgpt_image_2_backstage_cinestill800t_warm_practical_clean_scan_rep02_00001_.png,12.233538551236391,11.39178078743387,10,20.48317735080739,0,0.2697306956456673
91,run3_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_clean_scan_rep01,filmstock_20260503_114446_63c69b,chatgpt_image_2,corner_store,cinestill800t,cool_ambient,clean_scan,1,data/images/run3_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_clean_scan_rep01_00001_.png,12.21830398627019,11.30871375105021,10,20.48317735080739,0,0.27071192415385026
92,run3_xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep01,filmstock_20260503_114446_63c69b,xai_grok_imagine,apartment,portra400,cool_ambient,clean_scan,1,data/images/run3_xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep01_00001_.png,12.211161401129466,9.390026184845002,10,20.48317735080739,0,0.27117285372844047
93,run3_chatgpt_image_2_corner_store_cinestill800t_warm_practical_pushed_scan_rep02,filmstock_20260503_114446_63c69b,chatgpt_image_2,corner_store,cinestill800t,warm_practical,pushed_scan,2,data/images/run3_chatgpt_image_2_corner_store_cinestill800t_warm_practical_pushed_scan_rep02_00001_.png,12.182693027855368,11.94462471082214,10,20.48317735080739,0,0.2730156363471231
94,run2_xai_grok_imagine_corner_store_cinestill800t_warm_practical_pushed_scan_rep02,filmstock_20260503_085439_ff0729,xai_grok_imagine,corner_store,cinestill800t,warm_practical,pushed_scan,2,data/images/run2_xai_grok_imagine_corner_store_cinestill800t_warm_practical_pushed_scan_rep02_00001_.png,12.137073685622758,9.390074922772044,10,20.48317735080739,0,0.2759874419481696
95,run1_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_pushed_scan_rep02,filmstock_20260503_005006_f42a60,xai_grok_imagine,corner_store,cinestill800t,cool_ambient,pushed_scan,2,data/images/run1_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_pushed_scan_rep02_00001_.png,11.853757288048586,12.264562266468527,10,20.48317735080739,0,0.29496324630814197
96,run3_chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep01,filmstock_20260503_114446_63c69b,chatgpt_image_2,backstage,portra400,cool_ambient,clean_scan,1,data/images/run3_chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep01_00001_.png,11.567738006289009,11.472979314996875,10,20.48317735080739,0,0.3150268995546919
97,run1_xai_grok_imagine_backstage_cinestill800t_warm_practical_pushed_scan_rep01,filmstock_20260503_005006_f42a60,xai_grok_imagine,backstage,cinestill800t,warm_practical,pushed_scan,1,data/images/run1_xai_grok_imagine_backstage_cinestill800t_warm_practical_pushed_scan_rep01_00001_.png,11.555806093434231,11.157469005248215,10,20.48317735080739,0,0.31588362081853605
98,run1_chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep01,filmstock_20260503_005006_f42a60,chatgpt_image_2,backstage,cinestill800t,cool_ambient,pushed_scan,1,data/images/run1_chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep01_00001_.png,11.451125008061863,11.400246399460071,10,20.48317735080739,0,0.32346720619214864
99,run2_xai_grok_imagine_backstage_cinestill800t_warm_practical_clean_scan_rep01,filmstock_20260503_085439_ff0729,xai_grok_imagine,backstage,cinestill800t,warm_practical,clean_scan,1,data/images/run2_xai_grok_imagine_backstage_cinestill800t_warm_practical_clean_scan_rep01_00001_.png,11.437732785200893,10.04482816763084,10,20.48317735080739,0,0.3244461139358643
100,run1_chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep02,filmstock_20260503_005006_f42a60,chatgpt_image_2,backstage,cinestill800t,cool_ambient,clean_scan,2,data/images/run1_chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep02_00001_.png,11.342876004912915,10.781322656167148,10,20.48317735080739,0,0.33143606111481005
101,run1_xai_grok_imagine_apartment_portra400_warm_practical_pushed_scan_rep01,filmstock_20260503_005006_f42a60,xai_grok_imagine,apartment,portra400,warm_practical,pushed_scan,1,data/images/run1_xai_grok_imagine_apartment_portra400_warm_practical_pushed_scan_rep01_00001_.png,11.335854082027529,9.817079574670887,10,20.48317735080739,0,0.3319574213936881
102,run3_xai_grok_imagine_backstage_cinestill800t_cool_ambient_pushed_scan_rep02,filmstock_20260503_114446_63c69b,xai_grok_imagine,backstage,cinestill800t,cool_ambient,pushed_scan,2,data/images/run3_xai_grok_imagine_backstage_cinestill800t_cool_ambient_pushed_scan_rep02_00001_.png,11.270841164910195,11.511704815992989,10,20.48317735080739,0,0.33681002993365805
103,run1_chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep01,filmstock_20260503_005006_f42a60,chatgpt_image_2,corner_store,portra400,cool_ambient,clean_scan,1,data/images/run1_chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep01_00001_.png,11.2653102471355,10.93933313150882,10,20.48317735080739,0,0.33722498727324646
104,run2_chatgpt_image_2_corner_store_cinestill800t_warm_practical_pushed_scan_rep01,filmstock_20260503_085439_ff0729,chatgpt_image_2,corner_store,cinestill800t,warm_practical,pushed_scan,1,data/images/run2_chatgpt_image_2_corner_store_cinestill800t_warm_practical_pushed_scan_rep01_00001_.png,11.226968529598565,11.36174037594667,10,20.48317735080739,0,0.3401107177396576
105,run1_chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep02,filmstock_20260503_005006_f42a60,chatgpt_image_2,apartment,portra400,warm_practical,clean_scan,2,data/images/run1_chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep02_00001_.png,11.226086813164274,9.916079092921859,10,20.48317735080739,0,0.3401772665062621
106,run1_chatgpt_image_2_backstage_cinestill800t_warm_practical_clean_scan_rep01,filmstock_20260503_005006_f42a60,chatgpt_image_2,backstage,cinestill800t,warm_practical,clean_scan,1,data/images/run1_chatgpt_image_2_backstage_cinestill800t_warm_practical_clean_scan_rep01_00001_.png,11.217450002894383,11.739262873272944,10,20.48317735080739,0,0.34082958741963554
107,run3_chatgpt_image_2_corner_store_cinestill800t_warm_practical_clean_scan_rep01,filmstock_20260503_114446_63c69b,chatgpt_image_2,corner_store,cinestill800t,warm_practical,clean_scan,1,data/images/run3_chatgpt_image_2_corner_store_cinestill800t_warm_practical_clean_scan_rep01_00001_.png,11.172427250358277,11.157218678655546,10,20.48317735080739,0,0.3442431449886181
108,run3_xai_grok_imagine_corner_store_cinestill800t_warm_practical_clean_scan_rep02,filmstock_20260503_114446_63c69b,xai_grok_imagine,corner_store,cinestill800t,warm_practical,clean_scan,2,data/images/run3_xai_grok_imagine_corner_store_cinestill800t_warm_practical_clean_scan_rep02_00001_.png,11.138190002687212,10.989796544528646,10,20.48317735080739,0,0.34685361817811156
109,run2_xai_grok_imagine_corner_store_portra400_warm_practical_clean_scan_rep02,filmstock_20260503_085439_ff0729,xai_grok_imagine,corner_store,portra400,warm_practical,clean_scan,2,data/images/run2_xai_grok_imagine_corner_store_portra400_warm_practical_clean_scan_rep02_00001_.png,11.086007431638096,10.151329495346898,10,20.48317735080739,0,0.3508566257269988
110,run1_xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep01,filmstock_20260503_005006_f42a60,xai_grok_imagine,apartment,portra400,cool_ambient,clean_scan,1,data/images/run1_xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep01_00001_.png,10.987853323660307,8.062170767315033,10,20.48317735080739,0,0.35846512612085246
111,run3_chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep01,filmstock_20260503_114446_63c69b,chatgpt_image_2,apartment,cinestill800t,warm_practical,pushed_scan,1,data/images/run3_chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep01_00001_.png,10.885688926223613,11.276973452316852,10,20.48317735080739,0,0.3664930318918155
112,run2_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_pushed_scan_rep01,filmstock_20260503_085439_ff0729,xai_grok_imagine,corner_store,cinestill800t,cool_ambient,pushed_scan,1,data/images/run2_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_pushed_scan_rep01_00001_.png,10.844328103274563,10.810003037427139,10,20.48317735080739,0,0.36977429535386985
113,run1_chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep01,filmstock_20260503_005006_f42a60,chatgpt_image_2,backstage,portra400,warm_practical,pushed_scan,1,data/images/run1_chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep01_00001_.png,10.794832515397157,11.13894610980516,10,20.48317735080739,0,0.3737243595309754
114,run2_xai_grok_imagine_backstage_cinestill800t_cool_ambient_pushed_scan_rep02,filmstock_20260503_085439_ff0729,xai_grok_imagine,backstage,cinestill800t,cool_ambient,pushed_scan,2,data/images/run2_xai_grok_imagine_backstage_cinestill800t_cool_ambient_pushed_scan_rep02_00001_.png,10.761332365699795,11.01131851178683,10,20.48317735080739,0,0.37641230408250537
115,run2_xai_grok_imagine_apartment_cinestill800t_cool_ambient_pushed_scan_rep02,filmstock_20260503_085439_ff0729,xai_grok_imagine,apartment,cinestill800t,cool_ambient,pushed_scan,2,data/images/run2_xai_grok_imagine_apartment_cinestill800t_cool_ambient_pushed_scan_rep02_00001_.png,10.677663326424968,10.545682280097735,10,20.48317735080739,0,0.38317608565931915
116,run3_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_pushed_scan_rep01,filmstock_20260503_114446_63c69b,chatgpt_image_2,corner_store,cinestill800t,cool_ambient,pushed_scan,1,data/images/run3_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_pushed_scan_rep01_00001_.png,10.663413460354132,10.777458664837413,10,20.48317735080739,0,0.3843351748359749
117,run2_chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep02,filmstock_20260503_085439_ff0729,chatgpt_image_2,backstage,portra400,cool_ambient,clean_scan,2,data/images/run2_chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep02_00001_.png,10.588363882030103,11.37684183517377,10,20.48317735080739,0,0.3904736940539826
118,run1_xai_grok_imagine_corner_store_portra400_warm_practical_pushed_scan_rep02,filmstock_20260503_005006_f42a60,xai_grok_imagine,corner_store,portra400,warm_practical,pushed_scan,2,data/images/run1_xai_grok_imagine_corner_store_portra400_warm_practical_pushed_scan_rep02_00001_.png,10.523328468966678,10.204228329411489,10,20.48317735080739,0,0.3958388999801312
119,run1_chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep02,filmstock_20260503_005006_f42a60,chatgpt_image_2,corner_store,portra400,cool_ambient,pushed_scan,2,data/images/run1_chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep02_00001_.png,10.440752585066072,10.279688129832389,10,20.48317735080739,0,0.4027115844653283
120,run2_xai_grok_imagine_apartment_cinestill800t_warm_practical_clean_scan_rep01,filmstock_20260503_085439_ff0729,xai_grok_imagine,apartment,cinestill800t,warm_practical,clean_scan,1,data/images/run2_xai_grok_imagine_apartment_cinestill800t_warm_practical_clean_scan_rep01_00001_.png,10.388016567663165,10.73920147565733,10,20.48317735080739,0,0.4071356799958752
121,run2_chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep01,filmstock_20260503_085439_ff0729,chatgpt_image_2,backstage,portra400,cool_ambient,clean_scan,1,data/images/run2_chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep01_00001_.png,10.37942977810827,10.158104671199675,10,20.48317735080739,0,0.40785859149894954
122,run2_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_pushed_scan_rep02,filmstock_20260503_085439_ff0729,chatgpt_image_2,corner_store,cinestill800t,cool_ambient,pushed_scan,2,data/images/run2_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_pushed_scan_rep02_00001_.png,10.353467123726414,10.179596128304066,10,20.48317735080739,0,0.41004868101868475
123,run1_xai_grok_imagine_corner_store_portra400_warm_practical_clean_scan_rep01,filmstock_20260503_005006_f42a60,xai_grok_imagine,corner_store,portra400,warm_practical,clean_scan,1,data/images/run1_xai_grok_imagine_corner_store_portra400_warm_practical_clean_scan_rep01_00001_.png,10.304441458106922,9.467626872564326,10,20.48317735080739,0,0.41420187959816135
124,run2_chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep01,filmstock_20260503_085439_ff0729,chatgpt_image_2,corner_store,portra400,cool_ambient,clean_scan,1,data/images/run2_chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep01_00001_.png,10.266711049841874,10.463107700609967,10,20.48317735080739,0,0.41741376200378166
125,run1_xai_grok_imagine_corner_store_portra400_warm_practical_pushed_scan_rep01,filmstock_20260503_005006_f42a60,xai_grok_imagine,corner_store,portra400,warm_practical,pushed_scan,1,data/images/run1_xai_grok_imagine_corner_store_portra400_warm_practical_pushed_scan_rep01_00001_.png,10.236404228650011,9.75596656969083,10,20.48317735080739,0,0.42000340984161366
126,run2_xai_grok_imagine_apartment_portra400_warm_practical_clean_scan_rep02,filmstock_20260503_085439_ff0729,xai_grok_imagine,apartment,portra400,warm_practical,clean_scan,2,data/images/run2_xai_grok_imagine_apartment_portra400_warm_practical_clean_scan_rep02_00001_.png,10.193185315978134,8.874122857627345,10,20.48317735080739,0,0.4237112055583264
127,run1_xai_grok_imagine_backstage_portra400_cool_ambient_pushed_scan_rep02,filmstock_20260503_005006_f42a60,xai_grok_imagine,backstage,portra400,cool_ambient,pushed_scan,2,data/images/run1_xai_grok_imagine_backstage_portra400_cool_ambient_pushed_scan_rep02_00001_.png,10.191618038781263,10.880092153192626,10,20.48317735080739,0,0.42384598970496834
128,run1_chatgpt_image_2_apartment_portra400_cool_ambient_pushed_scan_rep02,filmstock_20260503_005006_f42a60,chatgpt_image_2,apartment,portra400,cool_ambient,pushed_scan,2,data/images/run1_chatgpt_image_2_apartment_portra400_cool_ambient_pushed_scan_rep02_00001_.png,10.170428296023575,10.338028642384689,10,20.48317735080739,0,0.4256705106613736
129,run3_chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep02,filmstock_20260503_114446_63c69b,chatgpt_image_2,corner_store,portra400,cool_ambient,pushed_scan,2,data/images/run3_chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep02_00001_.png,10.12077706893252,8.344609778655238,10,20.48317735080739,0,0.4299618148821436
130,run3_chatgpt_image_2_corner_store_portra400_warm_practical_pushed_scan_rep02,filmstock_20260503_114446_63c69b,chatgpt_image_2,corner_store,portra400,warm_practical,pushed_scan,2,data/images/run3_chatgpt_image_2_corner_store_portra400_warm_practical_pushed_scan_rep02_00001_.png,10.113404459707047,9.511110315402668,10,20.48317735080739,0,0.43060093752889683
131,run2_chatgpt_image_2_corner_store_portra400_warm_practical_pushed_scan_rep01,filmstock_20260503_085439_ff0729,chatgpt_image_2,corner_store,portra400,warm_practical,pushed_scan,1,data/images/run2_chatgpt_image_2_corner_store_portra400_warm_practical_pushed_scan_rep01_00001_.png,10.046379140145811,9.647312521291202,10,20.48317735080739,0,0.43643375150623054
132,run2_xai_grok_imagine_corner_store_cinestill800t_warm_practical_pushed_scan_rep01,filmstock_20260503_085439_ff0729,xai_grok_imagine,corner_store,cinestill800t,warm_practical,pushed_scan,1,data/images/run2_xai_grok_imagine_corner_store_cinestill800t_warm_practical_pushed_scan_rep01_00001_.png,9.98272823584661,8.503620207258917,10,20.48317735080739,0,0.44200990692106135
133,run1_xai_grok_imagine_backstage_portra400_warm_practical_clean_scan_rep02,filmstock_20260503_005006_f42a60,xai_grok_imagine,backstage,portra400,warm_practical,clean_scan,2,data/images/run1_xai_grok_imagine_backstage_portra400_warm_practical_clean_scan_rep02_00001_.png,9.92972850823561,9.04027845717783,10,20.48317735080739,0,0.4466799698706623
134,run2_xai_grok_imagine_backstage_cinestill800t_warm_practical_pushed_scan_rep02,filmstock_20260503_085439_ff0729,xai_grok_imagine,backstage,cinestill800t,warm_practical,pushed_scan,2,data/images/run2_xai_grok_imagine_backstage_cinestill800t_warm_practical_pushed_scan_rep02_00001_.png,9.893131850630127,8.867253430613424,10,20.48317735080739,0,0.4499187765613212
135,run2_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep01,filmstock_20260503_085439_ff0729,chatgpt_image_2,apartment,cinestill800t,cool_ambient,pushed_scan,1,data/images/run2_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep01_00001_.png,9.838502661635445,8.912572107258223,10,20.48317735080739,0,0.454774557287842
136,run2_xai_grok_imagine_backstage_portra400_cool_ambient_pushed_scan_rep01,filmstock_20260503_085439_ff0729,xai_grok_imagine,backstage,portra400,cool_ambient,pushed_scan,1,data/images/run2_xai_grok_imagine_backstage_portra400_cool_ambient_pushed_scan_rep01_00001_.png,9.82012868531673,9.770657648108715,10,20.48317735080739,0,0.45641335777666914
137,run1_chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep02,filmstock_20260503_005006_f42a60,chatgpt_image_2,backstage,portra400,warm_practical,clean_scan,2,data/images/run1_chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep02_00001_.png,9.800979038065856,9.678505569916886,10,20.48317735080739,0,0.45812431338502213
138,run1_xai_grok_imagine_apartment_portra400_warm_practical_clean_scan_rep01,filmstock_20260503_005006_f42a60,xai_grok_imagine,apartment,portra400,warm_practical,clean_scan,1,data/images/run1_xai_grok_imagine_apartment_portra400_warm_practical_clean_scan_rep01_00001_.png,9.800829209161689,8.353589634102963,10,20.48317735080739,0,0.45813771199227105
139,run3_chatgpt_image_2_corner_store_portra400_warm_practical_clean_scan_rep02,filmstock_20260503_114446_63c69b,chatgpt_image_2,corner_store,portra400,warm_practical,clean_scan,2,data/images/run3_chatgpt_image_2_corner_store_portra400_warm_practical_clean_scan_rep02_00001_.png,9.798613889230808,9.208188395301622,10,20.48317735080739,0,0.4583358408238285
140,run2_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_clean_scan_rep01,filmstock_20260503_085439_ff0729,xai_grok_imagine,corner_store,cinestill800t,cool_ambient,clean_scan,1,data/images/run2_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_clean_scan_rep01_00001_.png,9.741725286812976,10.178193395542667,10,20.48317735080739,0,0.46343742562444545
141,run3_xai_grok_imagine_backstage_cinestill800t_warm_practical_pushed_scan_rep01,filmstock_20260503_114446_63c69b,xai_grok_imagine,backstage,cinestill800t,warm_practical,pushed_scan,1,data/images/run3_xai_grok_imagine_backstage_cinestill800t_warm_practical_pushed_scan_rep01_00001_.png,9.731600552944743,8.450593160506413,10,20.48317735080739,0,0.4643481215306582
142,run2_xai_grok_imagine_backstage_portra400_warm_practical_clean_scan_rep01,filmstock_20260503_085439_ff0729,xai_grok_imagine,backstage,portra400,warm_practical,clean_scan,1,data/images/run2_xai_grok_imagine_backstage_portra400_warm_practical_clean_scan_rep01_00001_.png,9.711295515190107,7.949699325355502,10,20.48317735080739,0,0.4661769818676784
143,run1_xai_grok_imagine_corner_store_portra400_cool_ambient_clean_scan_rep02,filmstock_20260503_005006_f42a60,xai_grok_imagine,corner_store,portra400,cool_ambient,clean_scan,2,data/images/run1_xai_grok_imagine_corner_store_portra400_cool_ambient_clean_scan_rep02_00001_.png,9.681051037992653,9.574039344967076,10,20.48317735080739,0,0.4689071442681637
144,run1_chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep01,filmstock_20260503_005006_f42a60,chatgpt_image_2,backstage,cinestill800t,cool_ambient,clean_scan,1,data/images/run1_chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep01_00001_.png,9.644959123756385,7.064879112278459,10,20.48317735080739,0,0.47217454047391216
145,run1_xai_grok_imagine_apartment_cinestill800t_cool_ambient_pushed_scan_rep01,filmstock_20260503_005006_f42a60,xai_grok_imagine,apartment,cinestill800t,cool_ambient,pushed_scan,1,data/images/run1_xai_grok_imagine_apartment_cinestill800t_cool_ambient_pushed_scan_rep01_00001_.png,9.588830574527035,9.055286869477479,10,20.48317735080739,0,0.47727580472732056
146,run1_xai_grok_imagine_corner_store_cinestill800t_warm_practical_pushed_scan_rep01,filmstock_20260503_005006_f42a60,xai_grok_imagine,corner_store,cinestill800t,warm_practical,pushed_scan,1,data/images/run1_xai_grok_imagine_corner_store_cinestill800t_warm_practical_pushed_scan_rep01_00001_.png,9.485799394476492,8.99718940788091,10,20.48317735080739,0,0.48670127707770694
147,run1_chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep02,filmstock_20260503_005006_f42a60,chatgpt_image_2,apartment,cinestill800t,warm_practical,clean_scan,2,data/images/run1_chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep02_00001_.png,9.474736704688517,9.332298094504615,10,20.48317735080739,0,0.48771791860756186
148,run3_xai_grok_imagine_corner_store_cinestill800t_warm_practical_pushed_scan_rep01,filmstock_20260503_114446_63c69b,xai_grok_imagine,corner_store,cinestill800t,warm_practical,pushed_scan,1,data/images/run3_xai_grok_imagine_corner_store_cinestill800t_warm_practical_pushed_scan_rep01_00001_.png,9.45879921635726,8.425759137272651,10,20.48317735080739,0,0.48918408367528976
149,run1_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep01,filmstock_20260503_005006_f42a60,chatgpt_image_2,apartment,cinestill800t,cool_ambient,pushed_scan,1,data/images/run1_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep01_00001_.png,9.435229265312087,9.733450489086502,10,20.48317735080739,0,0.49135569586788996
150,run2_chatgpt_image_2_apartment_portra400_cool_ambient_clean_scan_rep02,filmstock_20260503_085439_ff0729,chatgpt_image_2,apartment,portra400,cool_ambient,clean_scan,2,data/images/run2_chatgpt_image_2_apartment_portra400_cool_ambient_clean_scan_rep02_00001_.png,9.38088090083866,9.511221719556954,10,20.48317735080739,0,0.49637784199379786
151,run3_chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep01,filmstock_20260503_114446_63c69b,chatgpt_image_2,apartment,cinestill800t,warm_practical,clean_scan,1,data/images/run3_chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep01_00001_.png,9.191621082425028,9.040199279943929,10,20.48317735080739,0,0.5140198547019698
152,run1_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_pushed_scan_rep01,filmstock_20260503_005006_f42a60,xai_grok_imagine,corner_store,cinestill800t,cool_ambient,pushed_scan,1,data/images/run1_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_pushed_scan_rep01_00001_.png,9.190757468773011,9.431001447683848,10,20.48317735080739,0,0.5141008768447903
