model_key,feature,ss_total,condition_share,run_block_share,condition_by_run_share,within_run_replicate_share,condition_to_seed_variance_ratio,n_conditions,n_runs,n_replicates_per_run
chatgpt_image_2,value_mean,0.7094374127419355,0.5143939258613491,0.0058022785789299935,0.26652991130899056,0.21327388425073038,1.059282313907957,24,3,2
chatgpt_image_2,value_sd,0.13729656289311754,0.25821630010321706,0.02030341270167432,0.3807634991178967,0.340716788077212,0.34810187948204724,24,3,2
chatgpt_image_2,luma_mean,0.7608504272261867,0.6328315477180293,0.00782005529561929,0.2046523027325805,0.15469609425377098,1.7235455382534877,24,3,2
chatgpt_image_2,luma_sd,0.19325945901699426,0.4373880709109941,0.022961749531727818,0.279602453782381,0.2600477257748969,0.7774240969600893,24,3,2
chatgpt_image_2,luma_p01,0.04787929204810777,0.2301747602803391,0.018810397936789017,0.20829726941696766,0.5427175723659041,0.2989961206833897,24,3,2
chatgpt_image_2,luma_p05,0.05446730515299333,0.2968919843400393,0.018994878320124354,0.22232893373412657,0.4617842036057098,0.42225657754927814,24,3,2
chatgpt_image_2,luma_p50,1.402212493083288,0.5980297171448774,0.0049316716746124565,0.21069041536026567,0.18634819582024448,1.4877460913209302,24,3,2
chatgpt_image_2,luma_p95,1.987699576706318,0.41229018607528944,0.024752306413385133,0.22810415699141237,0.334853350519913,0.7015199955944696,24,3,2
chatgpt_image_2,luma_p99,1.395110005474478,0.24957028540006723,0.009301592888032735,0.27947681623832443,0.4616513054735756,0.33256983371602966,24,3,2
chatgpt_image_2,dynamic_range_p95_p05,1.9752805230851358,0.3819890853098994,0.024155311573987502,0.24841983628185352,0.3454357668342595,0.6180943996781134,24,3,2
chatgpt_image_2,luma_iqr_p75_p25,1.4746802140001278,0.501612278775306,0.013101561406429955,0.27502304056406174,0.21026311925420224,1.0064699779173698,24,3,2
chatgpt_image_2,rms_contrast,0.1932594753106412,0.43738806863641216,0.02296174556634226,0.27960246747639256,0.26004771832085294,0.7774240897741472,24,3,2
chatgpt_image_2,michelson_contrast_p95_p05,0.3732506128690867,0.2346538382485296,0.013222785263068068,0.2659077517564229,0.4862156247319805,0.30659830802774446,24,3,2
chatgpt_image_2,shadow_fraction,1.3792110217360055e-06,0.2784768195665201,0.0034951590793463713,0.3150483304412393,0.40297969091289965,0.38595685782293715,24,3,2
chatgpt_image_2,deep_shadow_fraction,1.8714592377451078,0.5249118451077135,0.0016592638054055042,0.1578467380547954,0.31558215303208564,1.1048725161895967,24,3,2
chatgpt_image_2,highlight_fraction,1.7280519968052334e-07,0.22922555621049945,0.006623711069813111,0.30788286529140085,0.45626786742826453,0.29739641481043677,24,3,2
chatgpt_image_2,clipped_shadow_fraction,0.023291124384741124,0.19178172787862338,8.88806200803382e-05,0.3893702169465866,0.4187591745547096,0.2372895225138167,24,3,2
chatgpt_image_2,clipped_highlight_fraction,0.002380224983419844,0.14591413517279161,0.015645894112834093,0.3579538365609271,0.4804861341534473,0.17084246582433693,24,3,2
chatgpt_image_2,rgb_cov_r_g,0.032664649822522936,0.35328619490023505,0.026086214933397536,0.3108701595251955,0.30975743064117206,0.546279037364504,24,3,2
chatgpt_image_2,rgb_corr_r_g,0.2821845927224368,0.6475030348021523,0.006661620991591366,0.10231001829843951,0.24352532590781656,1.8369038565728522,24,3,2
chatgpt_image_2,rgb_cov_r_b,0.04217506749681674,0.5779923960723707,0.01739196930045013,0.2153595110038011,0.1892561236233779,1.3696255486701887,24,3,2
chatgpt_image_2,rgb_corr_r_b,1.1722152639723258,0.6935526153784031,0.01827840580760444,0.10672008255700167,0.18144889625699034,2.263202918944167,24,3,2
chatgpt_image_2,rgb_cov_g_b,0.050274802485500515,0.613981645144475,0.013620571032379689,0.20468651272841293,0.16771127109473255,1.5905503907301748,24,3,2
chatgpt_image_2,rgb_corr_g_b,0.11372056406597737,0.5950599230802958,0.0214168460884773,0.1818954949678204,0.20162773586340707,1.469501185476116,24,3,2
chatgpt_image_2,lab_cov_l_a,317762.37732087524,0.6910342640493371,0.002943720851959253,0.10995377348015366,0.19606824161854997,2.2366048517421517,24,3,2
chatgpt_image_2,lab_corr_l_a,10.609012129598664,0.6249645860641506,0.004431511023824473,0.13864187167314282,0.23196203123888187,1.6664148580140556,24,3,2
chatgpt_image_2,lab_cov_l_b,1345664.5480532544,0.7630839656457081,0.003282076074119719,0.07729822036604118,0.15633573791413094,3.220904687711292,24,3,2
chatgpt_image_2,lab_corr_l_b,19.782453171581036,0.7645469299469896,0.006484272641087358,0.0871978341322501,0.1417709632796729,3.247130860408225,24,3,2
chatgpt_image_2,lab_cov_a_b,215262.50211607863,0.7332562191035751,0.0025017410806936415,0.13246967161322756,0.1317723682025037,2.7489158946438352,24,3,2
chatgpt_image_2,lab_corr_a_b,7.202838888866739,0.4574702554724451,0.013410986580755622,0.17834205602963318,0.3507767019171662,0.8432169113065289,24,3,2
chatgpt_image_2,hue_hist_12bin_00,3.22814838592237,0.7481765530995514,0.008318130986577866,0.1059742841284155,0.13753103178545537,2.971036106083171,24,3,2
chatgpt_image_2,hue_hist_12bin_01,1.5298730999450765,0.526599821796793,0.017386341866533834,0.17261821489133694,0.2833956214453364,1.112377743066142,24,3,2
chatgpt_image_2,hue_hist_12bin_02,0.18116986479525898,0.3708199697455564,0.01848827823314705,0.1774546012874848,0.43323715073381175,0.589370215064828,24,3,2
chatgpt_image_2,hue_hist_12bin_03,0.05995870888202464,0.3982338610482651,0.0023838614326344948,0.18023772054301526,0.4191445569760851,0.6617751237083244,24,3,2
chatgpt_image_2,hue_hist_12bin_04,0.14365368437892634,0.40887618422001987,0.0010286953091867392,0.20729904249452813,0.38279607797626536,0.691692963986763,24,3,2
chatgpt_image_2,hue_hist_12bin_05,0.2391940048962624,0.31885867924942385,0.014468076902457185,0.2830720907433755,0.3836011531047436,0.4681241168837929,24,3,2
chatgpt_image_2,hue_hist_12bin_06,3.1094579640043714,0.565251947200119,0.004965618649874568,0.1311520800379889,0.29863035411201766,1.3001828152185193,24,3,2
chatgpt_image_2,hue_hist_12bin_07,1.2407586367231844,0.27377067376058295,0.017888557205301702,0.2521151543641663,0.45622561466994876,0.3769755143023909,24,3,2
chatgpt_image_2,hue_hist_12bin_08,0.25566088234758255,0.2883012965386179,0.014009136573538005,0.23933722030169238,0.45835234658615165,0.40508897253353165,24,3,2
chatgpt_image_2,hue_hist_12bin_09,0.0792495138547464,0.17762597413951314,0.011538794176522895,0.34316862008225496,0.4676666116017091,0.21599171247371912,24,3,2
chatgpt_image_2,hue_hist_12bin_10,0.022446888555344283,0.23540310336466508,0.02336154254380551,0.32261961945983897,0.41861573463169033,0.3078787062837606,24,3,2
chatgpt_image_2,hue_hist_12bin_11,0.44185569469163327,0.4910988852121846,0.026176004802263515,0.18544697065097626,0.2972781393345757,0.965018293223717,24,3,2
chatgpt_image_2,hue_entropy_12bin,16.557241428520136,0.3995364910179292,0.005383297537799701,0.22111206473984032,0.3739681467044307,0.6653801355809933,24,3,2
chatgpt_image_2,edge_density_canny,0.053816928795129115,0.5385020562665287,0.002954770688488674,0.1996654588429901,0.25887771420199257,1.166856891950811,24,3,2
chatgpt_image_2,gradient_mag_mean,0.08125071356118807,0.3240490517103228,0.0038095881059262474,0.2747404108900714,0.39740094929367953,0.4793972884130822,24,3,2
chatgpt_image_2,gradient_mag_sd,0.24150566297824894,0.31129637750863604,0.002916102476177898,0.27139586610224,0.4143916539129461,0.45200339789491895,24,3,2
chatgpt_image_2,gradient_mag_p95,1.6427122985451952,0.3125152443264192,0.0034915190075165176,0.29119999702935034,0.39279323963671414,0.4545777077198233,24,3,2
chatgpt_image_2,orientation_entropy,2.0669474906856036,0.7876524058757742,0.0030376630138286434,0.06483328102368532,0.14447665008671223,3.709259853516339,24,3,2
chatgpt_image_2,texture_highpass_std,0.004381352503181347,0.28748395832590173,0.0020047410632908994,0.2742828324525582,0.4362284681582491,0.4034771731601176,24,3,2
chatgpt_image_2,texture_highpass_mad,0.0003698776857224263,0.33329721442651145,0.02247344608848464,0.23192424743318055,0.4123050920518234,0.49991873686235433,24,3,2
chatgpt_image_2,laplacian_variance,0.0003073046191095888,0.43971136245122466,0.005286321495869689,0.2130275770471291,0.34197473900577646,0.7847943595196433,24,3,2
chatgpt_image_2,local_contrast_mean,0.009679611678416467,0.381348133393979,0.0005869915167734194,0.26525179926956977,0.3528130758196777,0.6164179791230384,24,3,2
chatgpt_image_2,local_contrast_p95,0.11789500193322017,0.38546121952834783,0.002224707627849398,0.2648053795640248,0.34750869327977796,0.6272366069925001,24,3,2
chatgpt_image_2,image_entropy_gray,14.219129985426811,0.5572958566021219,0.0031437714746719663,0.2424419311176848,0.19711844080552202,1.2588449078536277,24,3,2
chatgpt_image_2,top_luma_mean,2.075946518058351,0.6312525338933874,0.0069911299071181935,0.212656732477906,0.1490996037215883,1.7118830416881545,24,3,2
chatgpt_image_2,bottom_luma_mean,0.850554498334783,0.5786835913219832,0.0015353396650136227,0.20786356974278616,0.21191749927021708,1.373513063822376,24,3,2
chatgpt_image_2,top_bottom_luma_delta,2.010437323614255,0.522306212572565,0.003995793052523648,0.2382122383540241,0.23548575602088742,1.0933912609276017,24,3,2
chatgpt_image_2,left_warmth_mean,0.8291967567464285,0.6674663748671559,0.0038762528958262814,0.07546876297147109,0.25318860926554654,2.007214682727227,24,3,2
chatgpt_image_2,right_warmth_mean,0.8118754281772812,0.6491925170141065,0.007886234327279588,0.13174282796269882,0.21117842069591497,1.8505663319622283,24,3,2
chatgpt_image_2,left_right_warmth_delta,0.7902943435456041,0.1476658986915533,0.019948112902524857,0.22933843398031045,0.6030475544256113,0.17324884510060837,24,3,2
chatgpt_image_2,center_luma_mean,1.3928607302376281,0.6983377106443979,0.0012146578935883843,0.15856031851550917,0.14188731294650456,2.314965228620908,24,3,2
chatgpt_image_2,edge_luma_mean,0.8862328657492522,0.655516969786665,0.00757654894938156,0.19365600788166853,0.14325047338228492,1.9029006142355098,24,3,2
chatgpt_image_2,center_edge_luma_delta,1.8414875418289778,0.7870091517632559,0.0011439597108120773,0.117719262779974,0.09412762574595789,3.6950374078442945,24,3,2
chatgpt_image_2,color_spatial_var_rgb_r,0.015913801461915483,0.27434290179123577,0.018505545054139018,0.3253380084574664,0.38181354469715884,0.37806134945614506,24,3,2
chatgpt_image_2,color_spatial_range_rgb_r,2.1405678043659178,0.2909134663274569,0.007871256714417926,0.343706373029825,0.3575089039283002,0.41026511224341067,24,3,2
chatgpt_image_2,color_spatial_var_rgb_g,0.019829300997482386,0.5446681631524449,0.016066980238646878,0.21373507593756055,0.22552978067134752,1.196200482978307,24,3,2
chatgpt_image_2,color_spatial_range_rgb_g,2.8232437353569613,0.49002923592421405,0.014046544146157325,0.23120043290706963,0.264723787022559,0.9608967227999596,24,3,2
chatgpt_image_2,color_spatial_var_rgb_b,0.024897283921844204,0.6679230646052885,0.005900149537282648,0.16687696118170206,0.15929982467572676,2.0113503631662506,24,3,2
chatgpt_image_2,color_spatial_range_rgb_b,4.0084863577440455,0.6177159595390448,0.007475281654385739,0.18875163338345238,0.18605712542311692,1.6158559975305475,24,3,2
chatgpt_image_2,color_spatial_var_lab_l,1919489.6597447346,0.48792252318357393,0.01586674077627708,0.2455416338503925,0.2506691021897565,0.9528294941167439,24,3,2
chatgpt_image_2,color_spatial_range_lab_l,24760.5662327896,0.45092397914874394,0.01145222882920636,0.2584845431758449,0.2791392488462049,0.8212414347464256,24,3,2
chatgpt_image_2,color_spatial_var_lab_a,60663.431386866214,0.5863804358671335,0.000698592210842407,0.13121554639463287,0.2817054255273914,1.4176806097082268,24,3,2
chatgpt_image_2,color_spatial_range_lab_a,8119.854293755863,0.666847449145082,0.0007562166822802156,0.11722883939975254,0.21516749477288546,2.001627925206797,24,3,2
chatgpt_image_2,color_spatial_var_lab_b,124146.97055043043,0.5280447388487708,0.01411165171021897,0.17937041008254395,0.2784731993584664,1.118844903986712,24,3,2
chatgpt_image_2,color_spatial_range_lab_b,9823.422709254879,0.5896346197579708,0.015377216274033878,0.1527731566779528,0.2422150072900426,1.4368527369687238,24,3,2
chatgpt_image_2,halation_bright_threshold_luma,1.5851637613215963,0.29225992833295217,0.012715361610128104,0.28111258229750946,0.4139121277594101,0.41294811475708587,24,3,2
chatgpt_image_2,halation_bright_fraction,1.137263637929209e-05,0.2002551312972263,0.00544403724435107,0.29744913437220716,0.49685169708621557,0.2503987698252446,24,3,2
chatgpt_image_2,halation_ring_fraction,0.031205870553846025,0.1838457961848807,0.002789949368603175,0.22429982936397863,0.5890644250825375,0.22525865250156413,24,3,2
chatgpt_image_2,red_highlight_excess_mean,0.6444071945986942,0.525578008169983,0.0016950148224749956,0.16689871683927707,0.3058282601682649,1.1078280881175822,24,3,2
chatgpt_image_2,warm_highlight_excess_mean,2.137385081510259,0.6286297029395919,0.0009334587981490178,0.11391514659961749,0.25652169166264144,1.6927301615544594,24,3,2
chatgpt_image_2,halation_ring_red_excess_mean,1.1666626863172462,0.7686775666337388,0.002838309406657158,0.09454216665268023,0.13394195730692401,3.3229702603753224,24,3,2
chatgpt_image_2,halation_ring_red_excess_p95,4.4584757531429515,0.803172370780849,0.0007574771802418842,0.07854378472837543,0.11752636731053386,4.080587537263803,24,3,2
chatgpt_image_2,halation_background_red_excess_mean,0.2990434130364847,0.8382186954963406,0.00010167089846739649,0.0630903504463223,0.09858928315886964,5.18118393264273,24,3,2
chatgpt_image_2,halation_index_ring_minus_background,0.6424970328963893,0.6460554779892584,0.0042432495141745555,0.1361120026387142,0.21358926985785276,1.8253015312090406,24,3,2
chatgpt_image_2,local_lab_cov_l_a_mean,58581.85819426787,0.6219742289770648,0.009888523213006008,0.15610452716681075,0.21203272064311854,1.645322294546233,24,3,2
chatgpt_image_2,local_lab_cov_l_a_sd,39423.57308964239,0.5529273821762117,0.0003738874708192944,0.2512456414268689,0.1954530889260999,1.2367730881566668,24,3,2
chatgpt_image_2,local_lab_cov_l_a_abs_mean,26754.147282069192,0.603020455632196,0.005136071336678581,0.21937759937465848,0.17246587365646715,1.5190214815539549,24,3,2
chatgpt_image_2,local_lab_cov_l_a_p90_abs,168367.75551305639,0.6158811284001866,0.00842918085683801,0.23291533330950204,0.14277435743347333,1.6033607665124827,24,3,2
chatgpt_image_2,local_lab_corr_l_a_mean,11.530438046468362,0.6822844622559049,0.002686726393711745,0.1278398714192626,0.18718893993112068,2.1474696110249827,24,3,2
chatgpt_image_2,local_lab_corr_l_a_sd,0.7254320056778566,0.27948171652459347,0.00453359481602154,0.3103356337316453,0.4056490549277396,0.3878898328249474,24,3,2
chatgpt_image_2,local_lab_corr_l_a_abs_mean,1.078499519454827,0.4249649881675362,0.01872081964207918,0.23536523576929846,0.3209489564210863,0.7390245453286407,24,3,2
chatgpt_image_2,local_lab_corr_l_a_p90_abs,0.9209664380751341,0.39456586767790464,0.005921340839073982,0.29796528402908407,0.3015475074539373,0.6517073395987406,24,3,2
chatgpt_image_2,local_lab_cov_l_b_mean,281108.6443980389,0.730686985846322,0.004852251614831989,0.09045562047338687,0.17400514206545906,2.713151416549705,24,3,2
chatgpt_image_2,local_lab_cov_l_b_sd,128063.79859562052,0.6465898052940489,0.00043535489718597286,0.1298621859723648,0.22311265383640033,1.8295731560093587,24,3,2
chatgpt_image_2,local_lab_cov_l_b_abs_mean,185496.76828471522,0.7112358483983734,0.00043536310658818915,0.1053321803580774,0.182996608136961,2.463033740350085,24,3,2
chatgpt_image_2,local_lab_cov_l_b_p90_abs,845648.4182331691,0.7069467855058048,0.002306854259311494,0.10983341874827685,0.18091294148660683,2.412349534285037,24,3,2
chatgpt_image_2,local_lab_corr_l_b_mean,14.47174190790825,0.7372344286506993,0.007194057859304741,0.08495256204406268,0.17061895144593311,2.80567360809486,24,3,2
chatgpt_image_2,local_lab_corr_l_b_sd,1.5956915739649016,0.36095568009367374,0.001814210654070036,0.20957144053216356,0.42765866872009256,0.564836692620293,24,3,2
chatgpt_image_2,local_lab_corr_l_b_abs_mean,3.358247650104814,0.7405393916677676,0.0010321530443412187,0.10950029672011935,0.14892815856777225,2.8541496006959384,24,3,2
chatgpt_image_2,local_lab_corr_l_b_p90_abs,1.2546806215859494,0.7113045424104526,0.002048350763923171,0.1308280302338906,0.155819076591734,2.4638577563688187,24,3,2
chatgpt_image_2,local_lab_cov_a_b_mean,56089.01535405111,0.7829799539517893,0.0007802928836108669,0.11954432367684828,0.0966954294877517,3.6078692646570123,24,3,2
chatgpt_image_2,local_lab_cov_a_b_sd,55809.64960275478,0.7005050294818143,0.0005512042297487068,0.1133020066200882,0.18564175966834887,2.3389542344227063,24,3,2
chatgpt_image_2,local_lab_cov_a_b_abs_mean,52690.962324509426,0.8222653714420135,0.0007822593043622171,0.08620128578277791,0.09075108347084633,4.626365599733126,24,3,2
chatgpt_image_2,local_lab_cov_a_b_p90_abs,312379.69491687615,0.7751432702552072,0.0006472870889007191,0.0976947337175669,0.12651470893832525,3.4472762773654884,24,3,2
chatgpt_image_2,local_lab_corr_a_b_mean,8.358502768074047,0.6607704718335246,0.013629027378143206,0.11385940324286033,0.21174109754547182,1.9478565896222764,24,3,2
chatgpt_image_2,local_lab_corr_a_b_sd,1.4213693755330346,0.4165105206205049,0.009765968936252546,0.23590156997585174,0.33782194046739067,0.7138269589083905,24,3,2
chatgpt_image_2,local_lab_corr_a_b_abs_mean,2.240247858246489,0.7561280386806118,0.015612775586246928,0.08700364650424126,0.14125553922890008,3.1005123942491464,24,3,2
chatgpt_image_2,local_lab_corr_a_b_p90_abs,0.7778851146090972,0.7220410242976247,0.0063357368479228385,0.1242059931710692,0.14741724568338274,2.5976532057405186,24,3,2
chatgpt_image_2,hue_circular_mean_turns,14.875243521791493,0.31234296581284976,0.0008127034491442904,0.24635729926677064,0.4404870314712353,0.45421329279654193,24,3,2
chatgpt_image_2,hue_resultant_length,8.201227117294351,0.23453278817622192,0.0007764896450078182,0.2708730475750669,0.4938176746037035,0.30639168412900586,24,3,2
chatgpt_image_2,hue_circular_variance,8.201227117294353,0.23453278817622192,0.0007764896450078101,0.27087304757506686,0.4938176746037034,0.30639168412900597,24,3,2
chatgpt_image_2,hue_warm_share,9.62745583690067,0.756238920499429,0.0012223732644959125,0.0956820766964247,0.14685662953965056,3.1023776316089746,24,3,2
chatgpt_image_2,hue_red_orange_share,8.280609731665383,0.8010118092312317,0.002348831571968475,0.08295662314347972,0.1136827360533202,4.0254238512175675,24,3,2
chatgpt_image_2,hue_yellow_share,1.2133145417056246,0.42852832292073956,0.015856464839107208,0.17379757951101887,0.38181763272913427,0.7498679989022531,24,3,2
chatgpt_image_2,hue_green_share,0.6001981385986508,0.40008027085086695,0.0018792828437484846,0.200833943110693,0.39720650319469153,0.6668896710869991,24,3,2
chatgpt_image_2,hue_teal_cyan_share,3.9699512459607993,0.46786846361530665,0.005582402517305282,0.19497057692615,0.331578556941238,0.8792346095365997,24,3,2
chatgpt_image_2,hue_blue_share,5.483412281110766,0.34271124903535044,0.0013045394297734436,0.18431146573202886,0.4716727458028472,0.521401360562433,24,3,2
chatgpt_image_2,hue_magenta_share,0.09603299767336683,0.3242407040233422,0.015568761503511473,0.22746375490142204,0.43272677957172406,0.47981686075768365,24,3,2
chatgpt_image_2,hue_red_orange_highlight_share,18.515917929794654,0.509085986887884,0.003046111658440082,0.18093103718532702,0.3069368642683489,1.0370166124624718,24,3,2
chatgpt_image_2,hue_teal_cyan_shadow_share,0.5470402005621129,0.42046089003692755,0.013782791816883171,0.31978804689620965,0.24596827124997966,0.7255090861145139,24,3,2
chatgpt_image_2,shadow_lab_l,864.401596568938,0.5014545719445713,0.017155506746589937,0.16521644953094233,0.3161734717778965,1.005835263399144,24,3,2
chatgpt_image_2,shadow_lab_a,553.1386949009667,0.3945129093660424,0.0079377996858989,0.19320076558552526,0.4043485253625334,0.6515628746980867,24,3,2
chatgpt_image_2,shadow_lab_b,1449.8022769670436,0.24433938610392708,0.0059437321590429595,0.2504892145238388,0.4992276672131911,0.3233454034929118,24,3,2
chatgpt_image_2,shadow_warmth_rgb_r_minus_b,0.1412297988032259,0.23932435596690488,0.006297511070298086,0.24707975127685658,0.5072983816859402,0.31462076884440454,24,3,2
chatgpt_image_2,shadow_saturation,3.8564327058887162,0.317850803516935,0.001641745456957425,0.30196133375658973,0.37854611726951765,0.4659549628668749,24,3,2
chatgpt_image_2,shadow_red_excess,0.12846641310605694,0.24609018738325805,0.006829369232832857,0.2524069593714047,0.4946734840125046,0.3264186024175819,24,3,2
chatgpt_image_2,midtone_lab_l,16645.42146188468,0.5922193669131953,0.0041560745097155355,0.21493436343579306,0.18869019514129615,1.4522989050025061,24,3,2
chatgpt_image_2,midtone_lab_a,5622.090956836044,0.8144579467038645,0.0006187376898074754,0.06940137100954301,0.11552194459678489,4.389613741117464,24,3,2
chatgpt_image_2,midtone_lab_b,5139.239718809044,0.6898847685367092,0.0048445613361836936,0.10206498114138146,0.20320568898572566,2.224607818459806,24,3,2
chatgpt_image_2,midtone_warmth_rgb_r_minus_b,0.8259375623063927,0.784969537774093,0.0023729549511562267,0.08877699119426864,0.1238805160804821,3.6505038851166063,24,3,2
chatgpt_image_2,midtone_saturation,2.3276020039025815,0.6621402004284975,0.003742390644217042,0.09841340522353656,0.23570400370374883,1.9598075925821017,24,3,2
